die_id,source,row,col,x_um,y_um,cell_name,site,test_enabled,bin,notes
D01272,gds_references,,,19382.0,1645.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D01273,gds_references,,,22906.0,1645.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D01274,gds_references,,,26430.0,1645.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D01275,gds_references,,,29954.0,1645.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D01276,gds_references,,,33478.0,1645.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D01277,gds_references,,,37002.0,1645.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D01278,gds_references,,,40526.0,1645.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D01279,gds_references,,,44050.0,1645.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D01280,gds_references,,,47574.0,1645.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D01281,gds_references,,,51098.0,1645.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D01282,gds_references,,,54622.0,1645.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D01283,gds_references,,,58146.0,1645.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D01284,gds_references,,,61670.0,1645.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D01285,gds_references,,,65194.0,1645.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D01286,gds_references,,,-65194.0,3290.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D01287,gds_references,,,-61670.0,3290.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D01288,gds_references,,,-58146.0,3290.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D01289,gds_references,,,-54622.0,3290.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D01290,gds_references,,,-51098.0,3290.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D01291,gds_references,,,-47574.0,3290.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D01292,gds_references,,,-40526.0,3290.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D01293,gds_references,,,-37002.0,3290.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D01294,gds_references,,,-33478.0,3290.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D01295,gds_references,,,-29954.0,3290.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D01296,gds_references,,,-26430.0,3290.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D01297,gds_references,,,-22906.0,3290.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D01298,gds_references,,,-19382.0,3290.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D01299,gds_references,,,-15858.0,3290.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D01300,gds_references,,,-12334.0,3290.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D01301,gds_references,,,-5286.0,3290.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D01302,gds_references,,,-1762.0,3290.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D01303,gds_references,,,1762.0,3290.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D01304,gds_references,,,5286.0,3290.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D01305,gds_references,,,8810.0,3290.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D01306,gds_references,,,12334.0,3290.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D01307,gds_references,,,15858.0,3290.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D01308,gds_references,,,19382.0,3290.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D01309,gds_references,,,22906.0,3290.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D01310,gds_references,,,29954.0,3290.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D01311,gds_references,,,33478.0,3290.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D01312,gds_references,,,37002.0,3290.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D01313,gds_references,,,40526.0,3290.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D01314,gds_references,,,44050.0,3290.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D01315,gds_references,,,47574.0,3290.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D01316,gds_references,,,51098.0,3290.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D01317,gds_references,,,54622.0,3290.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D01318,gds_references,,,58146.0,3290.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D01319,gds_references,,,65194.0,3290.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D01320,gds_references,,,-65194.0,4935.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D01321,gds_references,,,-61670.0,4935.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D01322,gds_references,,,-58146.0,4935.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D01323,gds_references,,,-54622.0,4935.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D01324,gds_references,,,-51098.0,4935.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D01325,gds_references,,,-47574.0,4935.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D01326,gds_references,,,-44050.0,4935.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D01327,gds_references,,,-40526.0,4935.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D01328,gds_references,,,-37002.0,4935.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D01329,gds_references,,,-33478.0,4935.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D01330,gds_references,,,-29954.0,4935.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D01331,gds_references,,,-26430.0,4935.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D01332,gds_references,,,-22906.0,4935.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D01333,gds_references,,,-19382.0,4935.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D01334,gds_references,,,-15858.0,4935.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D01335,gds_references,,,-12334.0,4935.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D01336,gds_references,,,-5286.0,4935.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D01337,gds_references,,,-1762.0,4935.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D01338,gds_references,,,1762.0,4935.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D01339,gds_references,,,5286.0,4935.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D01340,gds_references,,,8810.0,4935.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D01341,gds_references,,,12334.0,4935.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D01342,gds_references,,,15858.0,4935.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D01343,gds_references,,,19382.0,4935.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D01344,gds_references,,,22906.0,4935.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D01345,gds_references,,,26430.0,4935.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D01346,gds_references,,,29954.0,4935.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D01347,gds_references,,,33478.0,4935.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D01348,gds_references,,,37002.0,4935.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D01349,gds_references,,,40526.0,4935.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D01350,gds_references,,,44050.0,4935.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D01351,gds_references,,,47574.0,4935.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D01352,gds_references,,,51098.0,4935.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D01353,gds_references,,,54622.0,4935.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D01354,gds_references,,,58146.0,4935.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D01355,gds_references,,,65194.0,4935.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D01356,gds_references,,,-65194.0,6580.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D01357,gds_references,,,-61670.0,6580.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D01358,gds_references,,,-58146.0,6580.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D01359,gds_references,,,-54622.0,6580.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D01360,gds_references,,,-51098.0,6580.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D01361,gds_references,,,-47574.0,6580.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D01362,gds_references,,,-44050.0,6580.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D01363,gds_references,,,-40526.0,6580.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D01364,gds_references,,,-37002.0,6580.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D01365,gds_references,,,-33478.0,6580.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D01366,gds_references,,,-29954.0,6580.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D01367,gds_references,,,-26430.0,6580.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D01368,gds_references,,,-22906.0,6580.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D01369,gds_references,,,-19382.0,6580.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D01370,gds_references,,,-15858.0,6580.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D01371,gds_references,,,-12334.0,6580.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D01372,gds_references,,,-8810.0,6580.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D01373,gds_references,,,-5286.0,6580.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D01374,gds_references,,,-1762.0,6580.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D01375,gds_references,,,1762.0,6580.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D01376,gds_references,,,5286.0,6580.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D01377,gds_references,,,8810.0,6580.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D01378,gds_references,,,12334.0,6580.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D01379,gds_references,,,15858.0,6580.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D01380,gds_references,,,19382.0,6580.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D01381,gds_references,,,22906.0,6580.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D01382,gds_references,,,26430.0,6580.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D01383,gds_references,,,29954.0,6580.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D01384,gds_references,,,33478.0,6580.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D01385,gds_references,,,37002.0,6580.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D01386,gds_references,,,40526.0,6580.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D01387,gds_references,,,44050.0,6580.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D01388,gds_references,,,47574.0,6580.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D01389,gds_references,,,51098.0,6580.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D01390,gds_references,,,54622.0,6580.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D01391,gds_references,,,58146.0,6580.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D01392,gds_references,,,61670.0,6580.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D01393,gds_references,,,65194.0,6580.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D01394,gds_references,,,-65194.0,8225.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D01395,gds_references,,,-61670.0,8225.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D01396,gds_references,,,-58146.0,8225.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D01397,gds_references,,,-54622.0,8225.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D01398,gds_references,,,-51098.0,8225.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D01399,gds_references,,,-47574.0,8225.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D01400,gds_references,,,-44050.0,8225.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D01401,gds_references,,,-40526.0,8225.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D01402,gds_references,,,-37002.0,8225.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D01403,gds_references,,,-33478.0,8225.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D01404,gds_references,,,-29954.0,8225.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D01405,gds_references,,,-26430.0,8225.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D01406,gds_references,,,-22906.0,8225.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D01407,gds_references,,,-19382.0,8225.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D01408,gds_references,,,-15858.0,8225.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D01409,gds_references,,,-12334.0,8225.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D01410,gds_references,,,-8810.0,8225.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D01411,gds_references,,,-5286.0,8225.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D01412,gds_references,,,-1762.0,8225.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D01413,gds_references,,,1762.0,8225.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D01414,gds_references,,,5286.0,8225.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D01415,gds_references,,,8810.0,8225.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D01416,gds_references,,,12334.0,8225.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D01417,gds_references,,,15858.0,8225.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D01418,gds_references,,,19382.0,8225.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D01419,gds_references,,,22906.0,8225.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D01420,gds_references,,,26430.0,8225.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D01421,gds_references,,,29954.0,8225.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D01422,gds_references,,,33478.0,8225.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D01423,gds_references,,,37002.0,8225.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D01424,gds_references,,,40526.0,8225.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D01425,gds_references,,,44050.0,8225.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D01426,gds_references,,,47574.0,8225.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D01427,gds_references,,,51098.0,8225.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D01428,gds_references,,,54622.0,8225.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D01429,gds_references,,,58146.0,8225.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D01430,gds_references,,,61670.0,8225.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D01431,gds_references,,,65194.0,8225.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D01432,gds_references,,,-65194.0,9870.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D01433,gds_references,,,-61670.0,9870.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D01434,gds_references,,,-58146.0,9870.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D01435,gds_references,,,-54622.0,9870.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D01436,gds_references,,,-51098.0,9870.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D01437,gds_references,,,-47574.0,9870.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D01438,gds_references,,,-44050.0,9870.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D01439,gds_references,,,-40526.0,9870.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D01440,gds_references,,,-37002.0,9870.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D01441,gds_references,,,-33478.0,9870.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D01442,gds_references,,,-29954.0,9870.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D01443,gds_references,,,-26430.0,9870.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D01444,gds_references,,,-22906.0,9870.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D01445,gds_references,,,-19382.0,9870.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D01446,gds_references,,,-15858.0,9870.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D01447,gds_references,,,-12334.0,9870.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D01448,gds_references,,,-8810.0,9870.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D01449,gds_references,,,-5286.0,9870.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D01450,gds_references,,,-1762.0,9870.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D01451,gds_references,,,1762.0,9870.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D01452,gds_references,,,5286.0,9870.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D01453,gds_references,,,8810.0,9870.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D01454,gds_references,,,12334.0,9870.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D01455,gds_references,,,15858.0,9870.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D01456,gds_references,,,19382.0,9870.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D01457,gds_references,,,22906.0,9870.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D01458,gds_references,,,26430.0,9870.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D01459,gds_references,,,29954.0,9870.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D01460,gds_references,,,33478.0,9870.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D01461,gds_references,,,37002.0,9870.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D01462,gds_references,,,40526.0,9870.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D01463,gds_references,,,44050.0,9870.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D01464,gds_references,,,47574.0,9870.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D01465,gds_references,,,51098.0,9870.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D01466,gds_references,,,54622.0,9870.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D01467,gds_references,,,58146.0,9870.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D01468,gds_references,,,61670.0,9870.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D01469,gds_references,,,65194.0,9870.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D01470,gds_references,,,-65194.0,11515.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D01471,gds_references,,,-61670.0,11515.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D01472,gds_references,,,-58146.0,11515.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D01473,gds_references,,,-54622.0,11515.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D01474,gds_references,,,-51098.0,11515.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D01475,gds_references,,,-47574.0,11515.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D01476,gds_references,,,-44050.0,11515.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D01477,gds_references,,,-40526.0,11515.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D01478,gds_references,,,-37002.0,11515.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D01479,gds_references,,,-33478.0,11515.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D01480,gds_references,,,-29954.0,11515.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D01481,gds_references,,,-26430.0,11515.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D01482,gds_references,,,-22906.0,11515.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D01483,gds_references,,,-19382.0,11515.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D01484,gds_references,,,-15858.0,11515.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D01485,gds_references,,,-12334.0,11515.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D01486,gds_references,,,-8810.0,11515.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D01487,gds_references,,,-5286.0,11515.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D01488,gds_references,,,-1762.0,11515.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D01489,gds_references,,,1762.0,11515.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D01490,gds_references,,,5286.0,11515.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D01491,gds_references,,,8810.0,11515.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D01492,gds_references,,,12334.0,11515.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D01493,gds_references,,,15858.0,11515.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D01494,gds_references,,,19382.0,11515.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D01495,gds_references,,,22906.0,11515.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D01496,gds_references,,,26430.0,11515.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D01497,gds_references,,,29954.0,11515.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D01498,gds_references,,,33478.0,11515.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D01499,gds_references,,,37002.0,11515.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D01500,gds_references,,,40526.0,11515.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D01501,gds_references,,,44050.0,11515.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D01502,gds_references,,,47574.0,11515.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D01503,gds_references,,,51098.0,11515.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D01504,gds_references,,,54622.0,11515.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D01505,gds_references,,,58146.0,11515.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D01506,gds_references,,,61670.0,11515.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D01507,gds_references,,,65194.0,11515.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D01508,gds_references,,,-61670.0,13160.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D01509,gds_references,,,-58146.0,13160.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D01510,gds_references,,,-54622.0,13160.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D01511,gds_references,,,-51098.0,13160.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D01512,gds_references,,,-47574.0,13160.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D01513,gds_references,,,-44050.0,13160.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D01514,gds_references,,,-40526.0,13160.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D01515,gds_references,,,-37002.0,13160.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D01516,gds_references,,,-33478.0,13160.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D01517,gds_references,,,-29954.0,13160.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D01518,gds_references,,,-26430.0,13160.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D01519,gds_references,,,-22906.0,13160.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D01520,gds_references,,,-19382.0,13160.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D01521,gds_references,,,-15858.0,13160.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D01522,gds_references,,,-12334.0,13160.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D01523,gds_references,,,-8810.0,13160.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D01524,gds_references,,,-5286.0,13160.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D01525,gds_references,,,-1762.0,13160.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D01526,gds_references,,,1762.0,13160.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D01527,gds_references,,,5286.0,13160.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D01528,gds_references,,,8810.0,13160.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D01529,gds_references,,,12334.0,13160.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D01530,gds_references,,,15858.0,13160.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D01531,gds_references,,,19382.0,13160.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D01532,gds_references,,,22906.0,13160.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D01533,gds_references,,,26430.0,13160.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D01534,gds_references,,,29954.0,13160.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D01535,gds_references,,,33478.0,13160.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D01536,gds_references,,,37002.0,13160.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D01537,gds_references,,,40526.0,13160.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D01538,gds_references,,,44050.0,13160.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D01539,gds_references,,,47574.0,13160.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D01540,gds_references,,,51098.0,13160.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D01541,gds_references,,,54622.0,13160.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D01542,gds_references,,,58146.0,13160.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D01543,gds_references,,,61670.0,13160.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D01544,gds_references,,,-61670.0,14805.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D01545,gds_references,,,-58146.0,14805.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D01546,gds_references,,,-54622.0,14805.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D01547,gds_references,,,-51098.0,14805.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D01548,gds_references,,,-47574.0,14805.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D01549,gds_references,,,-44050.0,14805.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D01550,gds_references,,,-40526.0,14805.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D01551,gds_references,,,-37002.0,14805.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D01552,gds_references,,,-33478.0,14805.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D01553,gds_references,,,-29954.0,14805.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D01554,gds_references,,,-26430.0,14805.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D01555,gds_references,,,-22906.0,14805.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D01556,gds_references,,,-19382.0,14805.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D01557,gds_references,,,-15858.0,14805.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D01558,gds_references,,,-12334.0,14805.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D01559,gds_references,,,-8810.0,14805.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D01560,gds_references,,,-5286.0,14805.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D01561,gds_references,,,-1762.0,14805.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D01562,gds_references,,,1762.0,14805.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D01563,gds_references,,,5286.0,14805.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D01564,gds_references,,,8810.0,14805.0,single_die,,1,UNTESTED,Generated from selected top-cell references
