cell,polygon_index,layer,datatype,point_count,bbox_min_x_um,bbox_min_y_um,bbox_max_x_um,bbox_max_y_um,bbox_width_um,bbox_height_um,bbox_center_x_um,bbox_center_y_um
test_die,239,9,0,183,301.22,241.514,325.07,316.478,23.849999999999966,74.964,313.145,278.996
test_die,240,9,0,174,212.80100000000002,304.133,237.799,316.48,24.99799999999999,12.347000000000037,225.3,310.3065
test_die,241,9,0,172,202.739,241.514,249.38,304.133,46.64099999999999,62.61899999999997,226.0595,272.82349999999997
test_die,242,9,0,174,162.876,305.358,187.72400000000002,316.48,24.848000000000013,11.122000000000014,175.3,310.919
test_die,243,9,0,172,158.465,241.514,202.739,305.358,44.274,63.843999999999994,180.602,273.43600000000004
test_die,244,9,0,194,378.616,-137.137,403.984,-122.5,25.367999999999995,14.637,391.29999999999995,-129.8185
test_die,245,9,0,39,352.6,-137.137,353.984,-79.656,1.3839999999999577,57.480999999999995,353.29200000000003,-108.3965
test_die,246,9,0,130,329.666,-80.43,352.6,-72.5,22.934000000000026,7.930000000000007,341.13300000000004,-76.465
test_die,247,9,0,103,285.34000000000003,-80.43,302.935,-72.5,17.59499999999997,7.930000000000007,294.13750000000005,-76.465
test_die,248,9,0,66,278.8,-133.928,285.34000000000003,-74.012,6.5400000000000205,59.916,282.07000000000005,-103.97
test_die,249,9,0,166,228.846,-133.928,253.75400000000002,-122.5,24.908000000000015,11.427999999999997,241.3,-128.214
test_die,250,9,0,3,158.465,-94.759,158.489,-94.74,0.02400000000000091,0.019000000000005457,158.477,-94.7495
test_die,251,9,0,137,-36.128,461.48,-13.272,468.915,22.856,7.435000000000002,-24.7,465.1975
test_die,252,9,0,72,-69.635,412.552,-62.2,468.915,7.435000000000002,56.363,-65.9175,440.73350000000005
test_die,253,9,0,102,-86.862,411.48,-69.635,421.092,17.22699999999999,9.611999999999966,-78.2485,416.286
test_die,254,9,0,106,-129.27,411.48,-112.538,421.092,16.732000000000014,9.611999999999966,-120.904,416.286
test_die,255,9,0,74,-137.20000000000002,412.345,-129.27,468.77500000000003,7.930000000000007,56.43000000000001,-133.235,440.56000000000006
test_die,256,9,0,135,-186.065,461.48,-163.335,468.77500000000003,22.72999999999999,7.295000000000016,-174.7,465.12750000000005
test_die,257,9,0,164,118.134,32.336,158.465,97.36500000000001,40.331,65.02900000000001,138.2995,64.85050000000001
test_die,258,9,0,163,129.087,22.5,153.513,32.336,24.426000000000016,9.835999999999999,141.3,27.418
test_die,259,9,0,172,91.3,72.5,114.46600000000001,97.36500000000001,23.16600000000001,24.86500000000001,102.88300000000001,84.9325
test_die,260,9,0,172,68.134,72.5,91.3,97.36500000000001,23.165999999999997,24.86500000000001,79.717,84.9325
test_die,261,9,0,105,-13.535,241.818,-2.588,259.6,10.947,17.78200000000001,-8.0615,250.709
test_die,262,9,0,155,-32.17,23.473,-13.535,97.406,18.635,73.933,-22.8525,60.4395
test_die,263,9,0,82,-82.322,85.613,-71.215,97.424,11.107,11.811000000000007,-76.7685,91.5185
test_die,264,9,0,155,-148.17000000000002,241.574,-130.071,315.267,18.099000000000018,73.69299999999998,-139.1205,278.4205
test_die,265,9,0,149,-208.70000000000002,72.5,-190.517,95.47800000000001,18.18300000000002,22.97800000000001,-199.6085,83.989
test_die,266,9,0,149,-226.883,72.5,-208.70000000000002,95.47800000000001,18.182999999999993,22.97800000000001,-217.7915,83.989
test_die,267,9,0,63,84.483,-124.522,98.117,-122.5,13.634,2.0220000000000056,91.30000000000001,-123.511
test_die,268,9,0,95,-2.406,-91.426,5.578,-74.2,7.984,17.226,1.586,-82.813
test_die,269,9,0,129,-21.201,-135.153,-2.406,-72.5,18.795,62.65299999999999,-11.8035,-103.8265
test_die,270,9,0,176,-71.20100000000001,-135.153,-46.199,-122.5,25.00200000000001,12.652999999999992,-58.7,-128.8265
test_die,271,9,0,148,-120.806,-81.888,-96.59400000000001,-72.5,24.21199999999999,9.388000000000005,-108.7,-77.194
test_die,272,9,0,156,-170.80700000000002,-81.888,-146.593,-72.5,24.214000000000027,9.388000000000005,-158.7,-77.194
test_die,273,9,0,35,-171.983,-139.355,-170.975,-82.637,1.0080000000000098,56.71799999999999,-171.47899999999998,-110.996
test_die,274,9,0,158,561.2620000000001,247.973,598.686,266.48,37.42399999999998,18.507000000000005,579.974,257.2265
test_die,275,9,0,3,539.2040000000001,247.973,539.338,248.223,0.13399999999990087,0.25,539.271,248.098
test_die,276,9,0,176,275.3,241.514,299.38,266.48,24.079999999999984,24.966000000000008,287.34000000000003,253.997
test_die,277,9,0,176,251.22,241.514,275.3,266.48,24.080000000000013,24.966000000000008,263.26,253.997
test_die,278,9,0,172,41.792,22.509,64.46600000000001,97.36500000000001,22.674000000000007,74.85600000000001,53.129000000000005,59.937000000000005
test_die,279,9,0,90,401.22,241.514,412.79900000000004,253.827,11.579000000000008,12.312999999999988,407.0095,247.6705
test_die,280,9,0,111,-305.183,377.325,-297.2,402.05400000000003,7.983000000000004,24.729000000000042,-301.1915,389.6895
test_die,281,9,0,111,-305.183,325.916,-297.2,350.635,7.983000000000004,24.718999999999994,-301.1915,338.27549999999997
target_object,1,9,0,3,-15.0,-192.5,15.0,-162.5,30.0,30.0,0.0,-177.5
target_object,2,9,0,3,-15.0,162.5,15.0,192.5,30.0,30.0,0.0,177.5
target_object,3,9,0,4,-15.0,-162.5,15.0,162.5,30.0,325.0,0.0,0.0
Target_Shot_R7,1,9,0,10,-1762.0,-822.5,1762.0,822.5,3524.0,1645.0,0.0,0.0
Target_Shot_R7,2,9,0,4,912.5,-92.0,952.5,92.0,40.0,184.0,932.5,0.0
Target_Shot_R7,3,99,0,10,-1630.5,-690.0,1072.5,690.0,2703.0,1380.0,-279.0,0.0
Target_Shot_R7,4,99,0,6,-408.2,94.0,952.5,570.0,1360.7,476.0,272.15,332.0
Target_Shot_R7,5,99,0,6,-408.2,-570.0,952.5,-94.0,1360.7,476.0,272.15,-332.0
Target_Shot_R7,6,99,0,8,-1510.5,-570.0,-894.2,570.0,616.3,1140.0,-1202.35,0.0
Target_Shot_R7,7,99,0,4,1158.5,94.0,1609.0,666.0,450.5,572.0,1383.75,380.0
Target_Shot_R7,8,99,0,4,1158.5,-666.0,1609.0,-94.0,450.5,572.0,1383.75,-380.0
Target_Shot_R7,9,99,0,4,1092.5,94.0,1132.5,666.0,40.0,572.0,1112.5,380.0
Target_Shot_R7,10,99,0,4,1092.5,-666.0,1132.5,-94.0,40.0,572.0,1112.5,-380.0
Target_Shot_R7,11,99,0,4,-310.2,212.0,880.5,498.0,1190.7,286.0,285.15,355.0
Target_Shot_R7,12,99,0,4,-310.2,-498.0,880.5,-173.0,1190.7,325.0,285.15,-335.5
single_die,1,9,0,118,528.162,77.4,1762.0,822.5,1233.838,745.1,1145.0810000000001,449.95
single_die,2,9,0,67,563.801,37.995,1762.0,77.4,1198.199,39.40500000000001,1162.9005,57.697500000000005
single_die,3,9,0,51,531.3770000000001,72.501,551.354,77.4,19.976999999999975,4.899000000000001,541.3655000000001,74.9505
single_die,4,9,0,116,579.394,-25.0,1762.0,37.995,1182.606,62.995,1170.6970000000001,6.497499999999999
single_die,5,9,0,16,572.815,37.112,579.394,37.995,6.578999999999951,0.8829999999999956,576.1045,37.5535
single_die,6,9,0,102,563.799,-12.888,579.394,12.888,15.595000000000027,25.776,571.5965,0.0
single_die,7,9,0,116,459.922,45.267,528.162,822.5,68.24000000000001,777.233,494.04200000000003,433.8835
single_die,8,9,0,116,473.432,22.499,503.8,45.267,30.367999999999995,22.768000000000004,488.616,33.883
single_die,9,9,0,116,400.451,45.008,459.922,822.5,59.471000000000004,777.492,430.1865,433.754
single_die,10,9,0,115,428.8,22.5,458.81,45.008,30.00999999999999,22.508000000000003,443.805,33.754000000000005
single_die,11,9,0,116,364.96500000000003,72.499,400.451,822.5,35.48599999999999,750.001,382.708,447.4995
single_die,12,9,0,116,331.033,22.499,364.96500000000003,822.5,33.932000000000016,800.001,347.999,422.4995
single_die,13,9,0,118,271.086,37.219,331.033,822.5,59.947,785.281,301.0595,429.8595
single_die,14,9,0,23,328.60200000000003,27.868000000000002,331.033,37.219,2.430999999999983,9.350999999999999,329.8175,32.5435
single_die,15,9,0,94,278.8,22.5,303.998,37.219,25.19799999999998,14.719000000000001,291.399,29.8595
single_die,16,9,0,118,203.927,89.371,271.086,822.5,67.15900000000002,733.129,237.50650000000002,455.9355
single_die,17,9,0,108,228.012,72.499,254.588,89.371,26.575999999999993,16.872,241.3,80.935
single_die,18,9,0,8,203.927,86.781,204.588,89.371,0.6610000000000014,2.589999999999989,204.2575,88.076
single_die,19,9,0,117,140.40800000000002,31.909,203.927,822.5,63.51899999999998,790.591,172.16750000000002,427.2045
single_die,20,9,0,76,179.187,22.499,203.413,31.909,24.226,9.41,191.3,27.204
single_die,21,9,0,41,140.40800000000002,22.5,153.413,31.909,13.004999999999995,9.408999999999999,146.9105,27.2045
single_die,22,9,0,118,579.391,-88.124,1762.0,-25.0,1182.609,63.123999999999995,1170.6955,-56.562
single_die,23,9,0,101,563.799,-62.887,579.391,-37.113,15.591999999999985,25.774,571.595,-50.0
single_die,24,9,0,17,572.395,-88.124,579.391,-87.113,6.995999999999981,1.0109999999999957,575.893,-87.6185
single_die,25,9,0,67,563.801,-127.57600000000001,1762.0,-88.124,1198.199,39.45200000000001,1162.9005,-107.85
single_die,26,9,0,51,531.242,-127.57600000000001,551.5260000000001,-122.501,20.284000000000106,5.075000000000003,541.384,-125.0385
single_die,27,9,0,117,528.16,-822.5,1762.0,-127.57600000000001,1233.8400000000001,694.924,1145.08,-475.038
single_die,28,9,0,116,473.428,-95.269,503.8,-72.499,30.372000000000014,22.77000000000001,488.61400000000003,-83.884
single_die,29,9,0,116,459.919,-822.5,528.16,-95.269,68.24099999999999,727.231,494.0395,-458.8845
single_die,30,9,0,116,428.8,-95.267,459.168,-72.5,30.367999999999995,22.766999999999996,443.98400000000004,-83.8835
single_die,31,9,0,115,400.44800000000004,-822.5,459.919,-95.267,59.47099999999995,727.233,430.1835,-458.8835
single_die,32,9,0,116,364.962,-822.5,400.44800000000004,-122.49900000000001,35.48600000000005,700.001,382.70500000000004,-472.4995
single_die,33,9,0,116,331.031,-822.5,364.962,-72.499,33.93099999999998,750.001,347.99649999999997,-447.4995
single_die,34,9,0,23,328.60200000000003,-87.22200000000001,331.031,-77.872,2.4289999999999736,9.350000000000009,329.8165,-82.547
single_die,35,9,0,95,278.8,-87.22200000000001,303.999,-72.5,25.199000000000012,14.722000000000008,291.3995,-79.861
single_die,36,9,0,117,271.083,-822.5,331.031,-87.22200000000001,59.94799999999998,735.278,301.057,-454.861
single_die,37,9,0,116,234.919,-822.5,271.083,-122.49900000000001,36.164000000000016,700.001,253.00100000000003,-472.4995
single_die,38,9,0,115,203.92600000000002,-822.5,234.919,-124.25,30.992999999999995,698.25,219.4225,-473.375
single_die,39,9,0,75,179.18800000000002,-81.906,203.412,-72.499,24.22399999999999,9.40700000000001,191.3,-77.2025
single_die,40,9,0,41,140.40800000000002,-81.906,153.412,-72.5,13.00399999999999,9.406000000000006,146.91000000000003,-77.203
single_die,41,9,0,118,140.40800000000002,-822.5,203.92600000000002,-81.906,63.518,740.594,172.16700000000003,-452.203
single_die,42,9,0,118,78.295,81.053,140.40800000000002,822.5,62.113000000000014,741.447,109.35150000000002,451.7765
single_die,43,9,0,45,128.8,22.531,140.40800000000002,81.053,11.608000000000004,58.522,134.604,51.792
single_die,44,9,0,72,79.43900000000001,72.499,103.162,81.053,23.723,8.554000000000002,91.3005,76.776
single_die,45,9,0,116,10.705,45.006,78.295,822.5,67.59,777.494,44.5,433.753
single_die,46,9,0,115,23.794,22.499,53.800000000000004,45.006,30.006000000000004,22.507,38.797000000000004,33.7525
single_die,47,9,0,116,-48.965,45.008,10.705,822.5,59.67,777.492,-19.130000000000003,433.754
single_die,48,9,0,115,-21.2,22.5,8.81,45.008,30.009999999999998,22.508000000000003,-6.194999999999999,33.754000000000005
single_die,49,9,0,118,-118.146,76.162,-48.965,822.5,69.181,746.338,-83.5555,449.331
single_die,50,9,0,46,-67.541,72.499,-49.859,76.162,17.681999999999995,3.663000000000011,-58.7,74.3305
single_die,51,9,0,71,-118.146,22.499,-96.2,76.162,21.945999999999998,53.66300000000001,-107.173,49.3305
single_die,52,9,0,118,-177.707,36.338,-118.146,822.5,59.56099999999999,786.162,-147.9265,429.419
single_die,53,9,0,25,-121.271,26.812,-118.146,36.338,3.125,9.526,-119.7085,31.575000000000003
single_die,54,9,0,92,-171.20000000000002,22.5,-146.129,36.338,25.071000000000026,13.838000000000001,-158.6645,29.419
single_die,55,9,0,118,-245.812,89.786,-177.707,822.5,68.10500000000002,732.7139999999999,-211.7595,456.14300000000003
single_die,56,9,0,110,-222.151,72.499,-195.249,89.786,26.902000000000015,17.287000000000006,-208.7,81.1425
single_die,57,9,0,6,-245.812,88.09400000000001,-245.249,89.786,0.5630000000000166,1.691999999999993,-245.53050000000002,88.94
single_die,58,9,0,116,-273.692,22.499,-245.812,822.5,27.879999999999995,800.001,-259.752,422.4995
single_die,59,9,0,115,-308.049,22.516000000000002,-273.692,822.5,34.35699999999997,799.984,-290.8705,422.508
single_die,60,9,0,117,-356.201,22.517,-308.049,822.5,48.152000000000044,799.983,-332.125,422.5085
single_die,61,9,0,5,-309.373,22.501,-308.049,22.517,1.3240000000000123,0.015999999999998238,-308.711,22.509
single_die,62,9,0,113,-356.201,-24.998,-331.201,22.517,25.0,47.515,-343.701,-1.2405000000000008
single_die,63,9,0,46,128.8,-131.053,140.40800000000002,-72.531,11.608000000000004,58.52199999999999,134.604,-101.792
single_die,64,9,0,72,79.438,-131.053,103.161,-122.49900000000001,23.723,8.553999999999988,91.2995,-126.77600000000001
single_die,65,9,0,118,78.294,-822.5,140.40800000000002,-131.053,62.11400000000002,691.447,109.351,-476.7765
single_die,66,9,0,116,23.428,-95.269,53.800000000000004,-72.499,30.372000000000003,22.77000000000001,38.614000000000004,-83.884
single_die,67,9,0,115,10.702,-822.5,78.294,-95.269,67.592,727.231,44.498,-458.8845
single_die,68,9,0,116,-21.2,-95.267,9.168000000000001,-72.5,30.368000000000002,22.766999999999996,-6.015999999999999,-83.8835
single_die,69,9,0,116,-49.254,-822.5,10.702,-95.267,59.955999999999996,727.233,-19.276,-458.8835
single_die,70,9,0,46,-67.541,-126.162,-49.859,-122.49900000000001,17.681999999999995,3.6629999999999967,-58.7,-124.3305
single_die,71,9,0,72,-118.435,-126.162,-96.2,-72.499,22.235,53.66300000000001,-107.3175,-99.3305
single_die,72,9,0,117,-118.435,-822.5,-49.254,-126.162,69.18100000000001,696.338,-83.8445,-474.331
single_die,73,9,0,24,-121.327,-86.781,-118.435,-77.157,2.891999999999996,9.62400000000001,-119.881,-81.969
single_die,74,9,0,94,-171.20000000000002,-86.781,-146.074,-72.5,25.126000000000005,14.281000000000006,-158.637,-79.6405
single_die,75,9,0,118,-178.508,-822.5,-118.435,-86.781,60.07300000000001,735.719,-148.4715,-454.6405
single_die,76,9,0,109,-222.15,-139.78300000000002,-195.25,-122.49900000000001,26.900000000000006,17.284000000000006,-208.7,-131.14100000000002
single_die,77,9,0,8,-246.002,-139.78300000000002,-245.25,-137.219,0.7520000000000095,2.5640000000000214,-245.626,-138.501
single_die,78,9,0,117,-246.002,-822.5,-178.508,-139.78300000000002,67.494,682.717,-212.255,-481.1415
single_die,79,9,0,116,-274.254,-822.5,-246.002,-72.499,28.25200000000001,750.001,-260.12800000000004,-447.4995
single_die,80,9,0,115,-308.931,-822.5,-274.254,-72.501,34.676999999999964,749.999,-291.5925,-447.5005
single_die,81,9,0,114,-1762.0,-58.929,-331.201,822.5,1430.799,881.429,-1046.6005,381.7855
single_die,82,9,0,117,-1762.0,-822.5,-308.931,-58.929,1453.069,763.571,-1035.4655,-440.7145
HPLMP01S1A,1,9,0,4,45812.0,-822.5,49336.0,822.5,3524.0,1645.0,47574.0,0.0
HPLMP01S1A,2,9,0,4,38764.0,-822.5,42288.0,822.5,3524.0,1645.0,40526.0,0.0
HPLMP01S1A,3,9,0,4,-42288.0,-822.5,-38764.0,822.5,3524.0,1645.0,-40526.0,0.0
HPLMP01S1A,4,9,0,4,-49336.0,-822.5,-45812.0,822.5,3524.0,1645.0,-47574.0,0.0
