step,command,major_index,device_ids,MovesMajorX,MovesMajorY,MovesMinorX,MovesMinorY
2610,J,2610,36-00,86335,106195,0,0
2611,J,2611,35-05,83550,106195,0,0
2612,J,2612,35-04,80765,106195,0,0
2613,J,2613,35-03,77980,106195,0,0
2614,J,2614,35-01,72410,106195,0,0
2615,J,2615,35-00,69625,106195,0,0
2616,J,2616,34-05,66840,106195,0,0
2617,J,2617,34-04,64055,106195,0,0
2618,J,2618,34-03,61270,106195,0,0
2619,J,2619,34-02,58485,106195,0,0
2620,J,2620,34-01,55700,106195,0,0
2621,J,2621,34-00,52915,106195,0,0
2622,J,2622,33-05,50130,106195,0,0
2623,J,2623,33-04,47345,106195,0,0
2624,J,2624,33-03,44560,106195,0,0
2625,J,2625,33-01,38990,106195,0,0
2626,J,2626,33-00,36205,106195,0,0
2627,J,2627,32-05,33420,106195,0,0
2628,J,2628,32-04,30635,106195,0,0
2629,J,2629,32-03,27850,106195,0,0
2630,J,2630,32-02,25065,106195,0,0
2631,J,2631,32-01,22280,106195,0,0
2632,J,2632,32-00,19495,106195,0,0
2633,J,2633,31-05,16710,106195,0,0
2634,J,2634,31-04,13925,106195,0,0
2635,J,2635,21-75,16710,107780,0,0
2636,J,2636,22-70,19495,107780,0,0
2637,J,2637,22-71,22280,107780,0,0
2638,J,2638,22-72,25065,107780,0,0
2639,J,2639,22-73,27850,107780,0,0
2640,J,2640,22-74,30635,107780,0,0
2641,J,2641,22-75,33420,107780,0,0
2642,J,2642,23-70,36205,107780,0,0
2643,J,2643,23-71,38990,107780,0,0
2644,J,2644,23-72,41775,107780,0,0
2645,J,2645,23-73,44560,107780,0,0
2646,J,2646,23-74,47345,107780,0,0
2647,J,2647,23-75,50130,107780,0,0
2648,J,2648,24-70,52915,107780,0,0
2649,J,2649,24-71,55700,107780,0,0
2650,J,2650,24-72,58485,107780,0,0
2651,J,2651,24-73,61270,107780,0,0
2652,J,2652,24-74,64055,107780,0,0
2653,J,2653,24-75,66840,107780,0,0
2654,J,2654,25-70,69625,107780,0,0
2655,J,2655,25-71,72410,107780,0,0
2656,J,2656,25-72,75195,107780,0,0
2657,J,2657,25-73,77980,107780,0,0
2658,J,2658,25-74,80765,107780,0,0
2659,J,2659,25-75,83550,107780,0,0
2660,J,2660,26-70,86335,107780,0,0
2661,J,2661,26-71,89120,107780,0,0
2662,J,2662,26-72,91905,107780,0,0
2663,J,2663,26-73,94690,107780,0,0
2664,J,2664,26-74,97475,107780,0,0
2665,J,2665,26-75,100260,107780,0,0
2666,J,2666,27-70,103045,107780,0,0
2667,J,2667,27-71,105830,107780,0,0
2668,J,2668,27-72,108615,107780,0,0
2669,J,2669,27-73,111400,107780,0,0
2670,J,2670,27-74,114185,107780,0,0
2671,J,2671,27-75,116970,107780,0,0
2672,J,2672,28-70,119755,107780,0,0
2673,J,2673,28-60,119755,109365,0,0
2674,J,2674,27-65,116970,109365,0,0
2675,J,2675,27-64,114185,109365,0,0
2676,J,2676,27-63,111400,109365,0,0
2677,J,2677,27-62,108615,109365,0,0
2678,J,2678,27-61,105830,109365,0,0
2679,J,2679,27-60,103045,109365,0,0
2680,J,2680,26-65,100260,109365,0,0
2681,J,2681,26-64,97475,109365,0,0
2682,J,2682,26-63,94690,109365,0,0
2683,J,2683,26-62,91905,109365,0,0
2684,J,2684,26-61,89120,109365,0,0
2685,J,2685,26-60,86335,109365,0,0
2686,J,2686,25-65,83550,109365,0,0
2687,J,2687,25-64,80765,109365,0,0
2688,J,2688,25-63,77980,109365,0,0
2689,J,2689,25-62,75195,109365,0,0
2690,J,2690,25-61,72410,109365,0,0
2691,J,2691,25-60,69625,109365,0,0
2692,J,2692,24-65,66840,109365,0,0
2693,J,2693,24-64,64055,109365,0,0
2694,J,2694,24-63,61270,109365,0,0
2695,J,2695,24-62,58485,109365,0,0
2696,J,2696,24-61,55700,109365,0,0
2697,J,2697,24-60,52915,109365,0,0
2698,J,2698,23-65,50130,109365,0,0
2699,J,2699,23-64,47345,109365,0,0
2700,J,2700,23-63,44560,109365,0,0
2701,J,2701,23-62,41775,109365,0,0
2702,J,2702,23-61,38990,109365,0,0
2703,J,2703,23-60,36205,109365,0,0
2704,J,2704,22-65,33420,109365,0,0
2705,J,2705,22-64,30635,109365,0,0
2706,J,2706,22-63,27850,109365,0,0
2707,J,2707,22-62,25065,109365,0,0
2708,J,2708,22-61,22280,109365,0,0
2709,J,2709,22-60,19495,109365,0,0
2710,J,2710,21-65,16710,109365,0,0
2711,J,2711,22-50,19495,110950,0,0
2712,J,2712,22-51,22280,110950,0,0
2713,J,2713,22-52,25065,110950,0,0
2714,J,2714,22-53,27850,110950,0,0
2715,J,2715,22-54,30635,110950,0,0
2716,J,2716,22-55,33420,110950,0,0
2717,J,2717,23-50,36205,110950,0,0
2718,J,2718,23-51,38990,110950,0,0
2719,J,2719,23-52,41775,110950,0,0
2720,J,2720,23-53,44560,110950,0,0
2721,J,2721,23-54,47345,110950,0,0
2722,J,2722,23-55,50130,110950,0,0
2723,J,2723,24-50,52915,110950,0,0
2724,J,2724,24-51,55700,110950,0,0
2725,J,2725,24-52,58485,110950,0,0
2726,J,2726,24-53,61270,110950,0,0
2727,J,2727,24-54,64055,110950,0,0
2728,J,2728,24-55,66840,110950,0,0
2729,J,2729,25-50,69625,110950,0,0
2730,J,2730,25-51,72410,110950,0,0
2731,J,2731,25-52,75195,110950,0,0
2732,J,2732,25-53,77980,110950,0,0
2733,J,2733,25-54,80765,110950,0,0
2734,J,2734,25-55,83550,110950,0,0
2735,J,2735,26-50,86335,110950,0,0
2736,J,2736,26-51,89120,110950,0,0
2737,J,2737,26-52,91905,110950,0,0
2738,J,2738,26-53,94690,110950,0,0
2739,J,2739,26-54,97475,110950,0,0
2740,J,2740,26-55,100260,110950,0,0
2741,J,2741,27-50,103045,110950,0,0
2742,J,2742,27-51,105830,110950,0,0
2743,J,2743,27-52,108615,110950,0,0
2744,J,2744,27-53,111400,110950,0,0
2745,J,2745,27-54,114185,110950,0,0
2746,J,2746,27-55,116970,110950,0,0
2747,J,2747,27-45,116970,112535,0,0
2748,J,2748,27-44,114185,112535,0,0
2749,J,2749,27-43,111400,112535,0,0
2750,J,2750,27-42,108615,112535,0,0
2751,J,2751,27-41,105830,112535,0,0
2752,J,2752,27-40,103045,112535,0,0
2753,J,2753,26-45,100260,112535,0,0
2754,J,2754,26-44,97475,112535,0,0
2755,J,2755,26-43,94690,112535,0,0
2756,J,2756,26-42,91905,112535,0,0
2757,J,2757,26-41,89120,112535,0,0
2758,J,2758,26-40,86335,112535,0,0
2759,J,2759,25-45,83550,112535,0,0
2760,J,2760,25-44,80765,112535,0,0
2761,J,2761,25-43,77980,112535,0,0
2762,J,2762,25-42,75195,112535,0,0
2763,J,2763,25-41,72410,112535,0,0
2764,J,2764,25-40,69625,112535,0,0
2765,J,2765,24-45,66840,112535,0,0
2766,J,2766,24-44,64055,112535,0,0
2767,J,2767,24-43,61270,112535,0,0
2768,J,2768,24-42,58485,112535,0,0
2769,J,2769,24-41,55700,112535,0,0
2770,J,2770,24-40,52915,112535,0,0
2771,J,2771,23-45,50130,112535,0,0
2772,J,2772,23-44,47345,112535,0,0
2773,J,2773,23-43,44560,112535,0,0
2774,J,2774,23-42,41775,112535,0,0
2775,J,2775,23-41,38990,112535,0,0
2776,J,2776,23-40,36205,112535,0,0
2777,J,2777,22-45,33420,112535,0,0
2778,J,2778,22-44,30635,112535,0,0
2779,J,2779,22-43,27850,112535,0,0
2780,J,2780,22-42,25065,112535,0,0
2781,J,2781,22-41,22280,112535,0,0
2782,J,2782,22-40,19495,112535,0,0
2783,J,2783,22-31,22280,114120,0,0
2784,J,2784,22-32,25065,114120,0,0
2785,J,2785,22-33,27850,114120,0,0
2786,J,2786,22-34,30635,114120,0,0
2787,J,2787,22-35,33420,114120,0,0
2788,J,2788,23-30,36205,114120,0,0
2789,J,2789,23-31,38990,114120,0,0
2790,J,2790,23-32,41775,114120,0,0
2791,J,2791,23-33,44560,114120,0,0
2792,J,2792,23-34,47345,114120,0,0
2793,J,2793,23-35,50130,114120,0,0
2794,J,2794,24-30,52915,114120,0,0
2795,J,2795,24-31,55700,114120,0,0
2796,J,2796,24-32,58485,114120,0,0
2797,J,2797,24-33,61270,114120,0,0
2798,J,2798,24-34,64055,114120,0,0
2799,J,2799,24-35,66840,114120,0,0
2800,J,2800,25-30,69625,114120,0,0
2801,J,2801,25-31,72410,114120,0,0
2802,J,2802,25-32,75195,114120,0,0
2803,J,2803,25-33,77980,114120,0,0
2804,J,2804,25-34,80765,114120,0,0
2805,J,2805,25-35,83550,114120,0,0
2806,J,2806,26-30,86335,114120,0,0
2807,J,2807,26-31,89120,114120,0,0
2808,J,2808,26-32,91905,114120,0,0
2809,J,2809,26-33,94690,114120,0,0
2810,J,2810,26-34,97475,114120,0,0
2811,J,2811,26-35,100260,114120,0,0
2812,J,2812,27-30,103045,114120,0,0
2813,J,2813,27-31,105830,114120,0,0
2814,J,2814,27-32,108615,114120,0,0
2815,J,2815,27-33,111400,114120,0,0
2816,J,2816,27-34,114185,114120,0,0
2817,J,2817,27-24,114185,115705,0,0
2818,J,2818,27-23,111400,115705,0,0
2819,J,2819,27-22,108615,115705,0,0
2820,J,2820,27-21,105830,115705,0,0
2821,J,2821,27-20,103045,115705,0,0
2822,J,2822,26-25,100260,115705,0,0
2823,J,2823,26-24,97475,115705,0,0
2824,J,2824,26-23,94690,115705,0,0
2825,J,2825,26-22,91905,115705,0,0
2826,J,2826,26-21,89120,115705,0,0
2827,J,2827,26-20,86335,115705,0,0
2828,J,2828,25-25,83550,115705,0,0
2829,J,2829,25-24,80765,115705,0,0
2830,J,2830,25-23,77980,115705,0,0
2831,J,2831,25-22,75195,115705,0,0
2832,J,2832,25-21,72410,115705,0,0
2833,J,2833,25-20,69625,115705,0,0
2834,J,2834,24-25,66840,115705,0,0
2835,J,2835,24-24,64055,115705,0,0
2836,J,2836,24-23,61270,115705,0,0
2837,J,2837,24-22,58485,115705,0,0
2838,J,2838,24-21,55700,115705,0,0
2839,J,2839,24-20,52915,115705,0,0
2840,J,2840,23-25,50130,115705,0,0
2841,J,2841,23-24,47345,115705,0,0
2842,J,2842,23-23,44560,115705,0,0
2843,J,2843,23-22,41775,115705,0,0
2844,J,2844,23-21,38990,115705,0,0
2845,J,2845,23-20,36205,115705,0,0
2846,J,2846,22-25,33420,115705,0,0
2847,J,2847,22-24,30635,115705,0,0
2848,J,2848,22-23,27850,115705,0,0
2849,J,2849,22-22,25065,115705,0,0
2850,J,2850,22-21,22280,115705,0,0
2851,J,2851,22-12,25065,117290,0,0
2852,J,2852,22-13,27850,117290,0,0
2853,J,2853,22-14,30635,117290,0,0
2854,J,2854,22-15,33420,117290,0,0
2855,J,2855,23-10,36205,117290,0,0
2856,J,2856,23-11,38990,117290,0,0
2857,J,2857,23-12,41775,117290,0,0
2858,J,2858,23-13,44560,117290,0,0
2859,J,2859,23-14,47345,117290,0,0
2860,J,2860,23-15,50130,117290,0,0
2861,J,2861,24-10,52915,117290,0,0
2862,J,2862,24-11,55700,117290,0,0
2863,J,2863,24-12,58485,117290,0,0
2864,J,2864,24-13,61270,117290,0,0
2865,J,2865,24-14,64055,117290,0,0
2866,J,2866,24-15,66840,117290,0,0
2867,J,2867,25-10,69625,117290,0,0
2868,J,2868,25-11,72410,117290,0,0
2869,J,2869,25-12,75195,117290,0,0
2870,J,2870,25-13,77980,117290,0,0
2871,J,2871,25-14,80765,117290,0,0
2872,J,2872,25-15,83550,117290,0,0
2873,J,2873,26-10,86335,117290,0,0
2874,J,2874,26-11,89120,117290,0,0
2875,J,2875,26-12,91905,117290,0,0
2876,J,2876,26-13,94690,117290,0,0
2877,J,2877,26-14,97475,117290,0,0
2878,J,2878,26-15,100260,117290,0,0
2879,J,2879,27-10,103045,117290,0,0
2880,J,2880,27-11,105830,117290,0,0
2881,J,2881,27-12,108615,117290,0,0
2882,J,2882,27-13,111400,117290,0,0
2883,J,2883,27-03,111400,118875,0,0
2884,J,2884,27-02,108615,118875,0,0
2885,J,2885,27-01,105830,118875,0,0
2886,J,2886,27-00,103045,118875,0,0
2887,J,2887,26-05,100260,118875,0,0
2888,J,2888,26-04,97475,118875,0,0
2889,J,2889,26-03,94690,118875,0,0
2890,J,2890,26-02,91905,118875,0,0
2891,J,2891,26-01,89120,118875,0,0
2892,J,2892,26-00,86335,118875,0,0
2893,J,2893,25-05,83550,118875,0,0
2894,J,2894,25-04,80765,118875,0,0
2895,J,2895,25-03,77980,118875,0,0
2896,J,2896,25-02,75195,118875,0,0
2897,J,2897,25-01,72410,118875,0,0
2898,J,2898,25-00,69625,118875,0,0
2899,J,2899,24-05,66840,118875,0,0
2900,J,2900,24-04,64055,118875,0,0
2901,J,2901,24-03,61270,118875,0,0
2902,J,2902,24-02,58485,118875,0,0
2903,J,2903,24-01,55700,118875,0,0
2904,J,2904,24-00,52915,118875,0,0
2905,J,2905,23-05,50130,118875,0,0
2906,J,2906,23-04,47345,118875,0,0
2907,J,2907,23-03,44560,118875,0,0
2908,J,2908,23-02,41775,118875,0,0
2909,J,2909,23-01,38990,118875,0,0
2910,J,2910,23-00,36205,118875,0,0
2911,J,2911,22-05,33420,118875,0,0
2912,J,2912,22-04,30635,118875,0,0
2913,J,2913,22-03,27850,118875,0,0
2914,J,2914,22-02,25065,118875,0,0
2915,J,2915,12-73,27850,120460,0,0
2916,J,2916,12-74,30635,120460,0,0
2917,J,2917,12-75,33420,120460,0,0
2918,J,2918,13-70,36205,120460,0,0
2919,J,2919,13-71,38990,120460,0,0
2920,J,2920,13-72,41775,120460,0,0
2921,J,2921,13-73,44560,120460,0,0
2922,J,2922,13-74,47345,120460,0,0
2923,J,2923,13-75,50130,120460,0,0
2924,J,2924,14-70,52915,120460,0,0
2925,J,2925,14-71,55700,120460,0,0
2926,J,2926,14-72,58485,120460,0,0
2927,J,2927,14-73,61270,120460,0,0
2928,J,2928,14-74,64055,120460,0,0
2929,J,2929,14-75,66840,120460,0,0
2930,J,2930,15-70,69625,120460,0,0
2931,J,2931,15-71,72410,120460,0,0
2932,J,2932,15-72,75195,120460,0,0
2933,J,2933,15-73,77980,120460,0,0
2934,J,2934,15-74,80765,120460,0,0
2935,J,2935,15-75,83550,120460,0,0
2936,J,2936,16-70,86335,120460,0,0
2937,J,2937,16-71,89120,120460,0,0
2938,J,2938,16-72,91905,120460,0,0
2939,J,2939,16-73,94690,120460,0,0
2940,J,2940,16-74,97475,120460,0,0
2941,J,2941,16-75,100260,120460,0,0
2942,J,2942,17-70,103045,120460,0,0
2943,J,2943,17-71,105830,120460,0,0
2944,J,2944,17-72,108615,120460,0,0
2945,J,2945,17-62,108615,122045,0,0
2946,J,2946,17-61,105830,122045,0,0
2947,J,2947,17-60,103045,122045,0,0
2948,J,2948,16-65,100260,122045,0,0
2949,J,2949,16-64,97475,122045,0,0
2950,J,2950,16-63,94690,122045,0,0
2951,J,2951,16-62,91905,122045,0,0
2952,J,2952,16-61,89120,122045,0,0
2953,J,2953,16-60,86335,122045,0,0
2954,J,2954,15-65,83550,122045,0,0
2955,J,2955,15-64,80765,122045,0,0
2956,J,2956,15-63,77980,122045,0,0
2957,J,2957,15-62,75195,122045,0,0
2958,J,2958,15-61,72410,122045,0,0
2959,J,2959,15-60,69625,122045,0,0
2960,J,2960,14-65,66840,122045,0,0
2961,J,2961,14-64,64055,122045,0,0
2962,J,2962,14-63,61270,122045,0,0
2963,J,2963,14-62,58485,122045,0,0
2964,J,2964,14-61,55700,122045,0,0
2965,J,2965,14-60,52915,122045,0,0
2966,J,2966,13-65,50130,122045,0,0
2967,J,2967,13-64,47345,122045,0,0
2968,J,2968,13-63,44560,122045,0,0
2969,J,2969,13-62,41775,122045,0,0
2970,J,2970,13-61,38990,122045,0,0
2971,J,2971,13-60,36205,122045,0,0
2972,J,2972,12-65,33420,122045,0,0
2973,J,2973,12-64,30635,122045,0,0
2974,J,2974,12-63,27850,122045,0,0
2975,J,2975,12-55,33420,123630,0,0
2976,J,2976,13-50,36205,123630,0,0
2977,J,2977,13-51,38990,123630,0,0
2978,J,2978,13-52,41775,123630,0,0
2979,J,2979,13-53,44560,123630,0,0
2980,J,2980,13-54,47345,123630,0,0
2981,J,2981,13-55,50130,123630,0,0
2982,J,2982,14-50,52915,123630,0,0
2983,J,2983,14-51,55700,123630,0,0
2984,J,2984,14-52,58485,123630,0,0
2985,J,2985,14-53,61270,123630,0,0
2986,J,2986,14-54,64055,123630,0,0
2987,J,2987,14-55,66840,123630,0,0
2988,J,2988,15-50,69625,123630,0,0
2989,J,2989,15-51,72410,123630,0,0
2990,J,2990,15-52,75195,123630,0,0
2991,J,2991,15-53,77980,123630,0,0
2992,J,2992,15-54,80765,123630,0,0
2993,J,2993,15-55,83550,123630,0,0
2994,J,2994,16-50,86335,123630,0,0
2995,J,2995,16-51,89120,123630,0,0
2996,J,2996,16-52,91905,123630,0,0
2997,J,2997,16-53,94690,123630,0,0
2998,J,2998,16-54,97475,123630,0,0
2999,J,2999,16-55,100260,123630,0,0
3000,J,3000,17-50,103045,123630,0,0
3001,J,3001,17-40,103045,125215,0,0
3002,J,3002,16-45,100260,125215,0,0
3003,J,3003,16-44,97475,125215,0,0
3004,J,3004,16-43,94690,125215,0,0
3005,J,3005,16-42,91905,125215,0,0
3006,J,3006,16-41,89120,125215,0,0
3007,J,3007,16-40,86335,125215,0,0
3008,J,3008,15-45,83550,125215,0,0
3009,J,3009,15-44,80765,125215,0,0
3010,J,3010,15-43,77980,125215,0,0
3011,J,3011,15-41,72410,125215,0,0
3012,J,3012,15-40,69625,125215,0,0
3013,J,3013,14-45,66840,125215,0,0
3014,J,3014,14-44,64055,125215,0,0
3015,J,3015,14-43,61270,125215,0,0
3016,J,3016,14-42,58485,125215,0,0
3017,J,3017,14-41,55700,125215,0,0
3018,J,3018,14-40,52915,125215,0,0
3019,J,3019,13-45,50130,125215,0,0
3020,J,3020,13-44,47345,125215,0,0
3021,J,3021,13-43,44560,125215,0,0
3022,J,3022,13-42,41775,125215,0,0
3023,J,3023,13-41,38990,125215,0,0
3024,J,3024,13-40,36205,125215,0,0
3025,J,3025,12-45,33420,125215,0,0
3026,J,3026,13-30,36205,126800,0,0
3027,J,3027,13-31,38990,126800,0,0
3028,J,3028,13-32,41775,126800,0,0
3029,J,3029,13-33,44560,126800,0,0
3030,J,3030,13-34,47345,126800,0,0
3031,J,3031,13-35,50130,126800,0,0
3032,J,3032,14-30,52915,126800,0,0
3033,J,3033,14-31,55700,126800,0,0
3034,J,3034,14-32,58485,126800,0,0
3035,J,3035,14-33,61270,126800,0,0
3036,J,3036,14-34,64055,126800,0,0
3037,J,3037,14-35,66840,126800,0,0
3038,J,3038,15-30,69625,126800,0,0
3039,J,3039,15-31,72410,126800,0,0
3040,J,3040,15-32,75195,126800,0,0
3041,J,3041,15-33,77980,126800,0,0
3042,J,3042,15-34,80765,126800,0,0
3043,J,3043,15-35,83550,126800,0,0
3044,J,3044,16-30,86335,126800,0,0
3045,J,3045,16-31,89120,126800,0,0
3046,J,3046,16-32,91905,126800,0,0
3047,J,3047,16-33,94690,126800,0,0
3048,J,3048,16-34,97475,126800,0,0
3049,J,3049,16-35,100260,126800,0,0
3050,J,3050,16-23,94690,128385,0,0
3051,J,3051,16-22,91905,128385,0,0
3052,J,3052,16-21,89120,128385,0,0
3053,J,3053,16-20,86335,128385,0,0
3054,J,3054,15-25,83550,128385,0,0
3055,J,3055,15-24,80765,128385,0,0
3056,J,3056,15-23,77980,128385,0,0
3057,J,3057,15-22,75195,128385,0,0
3058,J,3058,15-21,72410,128385,0,0
3059,J,3059,15-20,69625,128385,0,0
3060,J,3060,14-25,66840,128385,0,0
3061,J,3061,14-24,64055,128385,0,0
3062,J,3062,14-23,61270,128385,0,0
3063,J,3063,14-22,58485,128385,0,0
3064,J,3064,14-21,55700,128385,0,0
3065,J,3065,14-20,52915,128385,0,0
3066,J,3066,13-25,50130,128385,0,0
3067,J,3067,13-24,47345,128385,0,0
3068,J,3068,13-23,44560,128385,0,0
3069,J,3069,13-22,41775,128385,0,0
3070,J,3070,13-12,41775,129970,0,0
3071,J,3071,13-13,44560,129970,0,0
3072,J,3072,13-14,47345,129970,0,0
3073,J,3073,13-15,50130,129970,0,0
3074,J,3074,14-10,52915,129970,0,0
3075,J,3075,14-11,55700,129970,0,0
3076,J,3076,14-12,58485,129970,0,0
3077,J,3077,14-13,61270,129970,0,0
3078,J,3078,14-14,64055,129970,0,0
3079,J,3079,14-15,66840,129970,0,0
3080,J,3080,15-10,69625,129970,0,0
3081,J,3081,15-11,72410,129970,0,0
3082,J,3082,15-12,75195,129970,0,0
3083,J,3083,15-13,77980,129970,0,0
3084,J,3084,15-14,80765,129970,0,0
3085,J,3085,15-15,83550,129970,0,0
3086,J,3086,16-10,86335,129970,0,0
3087,J,3087,16-11,89120,129970,0,0
3088,J,3088,16-12,91905,129970,0,0
3089,J,3089,16-13,94690,129970,0,0
3090,J,3090,16-02,91905,131555,0,0
3091,J,3091,16-01,89120,131555,0,0
3092,J,3092,16-00,86335,131555,0,0
3093,J,3093,15-05,83550,131555,0,0
3094,J,3094,15-04,80765,131555,0,0
3095,J,3095,15-03,77980,131555,0,0
3096,J,3096,15-02,75195,131555,0,0
3097,J,3097,15-01,72410,131555,0,0
3098,J,3098,15-00,69625,131555,0,0
3099,J,3099,14-05,66840,131555,0,0
3100,J,3100,14-04,64055,131555,0,0
3101,J,3101,14-03,61270,131555,0,0
3102,J,3102,14-02,58485,131555,0,0
3103,J,3103,14-01,55700,131555,0,0
3104,J,3104,14-00,52915,131555,0,0
3105,J,3105,13-05,50130,131555,0,0
3106,J,3106,13-04,47345,131555,0,0
3107,J,3107,13-03,44560,131555,0,0
3108,J,3108,04-70,52915,133140,0,0
3109,J,3109,04-71,55700,133140,0,0
3110,J,3110,04-72,58485,133140,0,0
3111,J,3111,04-73,61270,133140,0,0
3112,J,3112,04-74,64055,133140,0,0
3113,J,3113,04-75,66840,133140,0,0
3114,J,3114,05-70,69625,133140,0,0
3115,J,3115,05-71,72410,133140,0,0
3116,J,3116,05-72,75195,133140,0,0
3117,J,3117,05-73,77980,133140,0,0
3118,J,3118,05-74,80765,133140,0,0
3119,J,3119,05-75,83550,133140,0,0
3120,J,3120,05-62,75195,134725,0,0
3121,J,3121,05-61,72410,134725,0,0
3122,J,3122,05-60,69625,134725,0,0
3123,J,3123,04-65,66840,134725,0,0
3124,J,3124,04-64,64055,134725,0,0
3125,J,3125,04-63,61270,134725,0,0
