DIE_ID,DIE_ID_4UP,DIE_ID_16UP,ABS_COL,ABS_ROW,INTRA_COL,INTRA_ROW,COLUMN_RETICLE,ROW_RETICLE,NOM_X_MM_1UP,NOM_Y_MM_1UP,EG_MOX_1UP,EG_MOY_1UP,EG_MOX_4UP,EG_MOY_4UP,EG_MOX_16UP,EG_MOY_16UP,ACCR_JY_1UP,ACCR_JX_1UP,ACCR_JY_4UP,ACCR_JX_4UP,ACCR_JY_16UP,ACCR_JX_16UP
5-7-11-6,T-5-7-11-6,T-5-7-11-6,95,36,5,7,11,6,29.295,-33.635,-31,-34,,,,,-34,31,,,,
6-7-11-6,T-6-7-11-6,T-6-7-11-6,96,36,6,7,11,6,30.38,-33.635,-32,-34,,,,,-34,32,,,,
7-7-11-6,T-7-7-11-6,T-7-7-11-6,97,36,7,7,11,6,31.465,-33.635,-33,-34,,,,,-34,33,,,,
8-7-11-6,T-8-7-11-6,T-8-7-11-6,98,36,8,7,11,6,32.55,-33.635,-34,-34,,,,,-34,34,,,,
9-7-11-6,T-9-7-11-6,T-9-7-11-6,99,36,9,7,11,6,33.635,-33.635,-35,-34,,,,,-34,35,,,,
9-1-12-6,T-9-1-12-6,T-9-1-12-6,108,42,9,1,12,6,43.4,-27.125,-44,-28,,,,,-28,44,,,,
9-2-12-6,T-9-2-12-6,T-9-2-12-6,108,41,9,2,12,6,43.4,-28.21,-44,-29,,,,,-29,44,,,,
9-3-12-6,T-9-3-12-6,T-9-3-12-6,108,40,9,3,12,6,43.4,-29.295,-44,-30,,,,,-30,44,,,,
9-4-12-6,T-9-4-12-6,T-9-4-12-6,108,39,9,4,12,6,43.4,-30.38,-44,-31,,,,,-31,44,,,,
9-5-12-6,T-9-5-12-6,T-9-5-12-6,108,38,9,5,12,6,43.4,-31.465,-44,-32,,,,,-32,44,,,,
9-6-12-6,T-9-6-12-6,T-9-6-12-6,108,37,9,6,12,6,43.4,-32.55,-44,-33,,,,,-33,44,,,,
1-7-12-6,T-1-7-12-6,T-1-7-12-6,100,36,1,7,12,6,34.72,-33.635,-36,-34,,,,,-34,36,,,,
2-7-12-6,T-2-7-12-6,T-2-7-12-6,101,36,2,7,12,6,35.805,-33.635,-37,-34,,,,,-34,37,,,,
3-7-12-6,T-3-7-12-6,T-3-7-12-6,102,36,3,7,12,6,36.89,-33.635,-38,-34,,,,,-34,38,,,,
4-7-12-6,T-4-7-12-6,T-4-7-12-6,103,36,4,7,12,6,37.975,-33.635,-39,-34,,,,,-34,39,,,,
5-7-12-6,T-5-7-12-6,T-5-7-12-6,104,36,5,7,12,6,39.06,-33.635,-40,-34,,,,,-34,40,,,,
6-7-12-6,T-6-7-12-6,T-6-7-12-6,105,36,6,7,12,6,40.145,-33.635,-41,-34,,,,,-34,41,,,,
7-7-12-6,T-7-7-12-6,T-7-7-12-6,106,36,7,7,12,6,41.23,-33.635,-42,-34,,,,,-34,42,,,,
8-7-12-6,T-8-7-12-6,T-8-7-12-6,107,36,8,7,12,6,42.315,-33.635,-43,-34,,,,,-34,43,,,,
9-7-12-6,T-9-7-12-6,T-9-7-12-6,108,36,9,7,12,6,43.4,-33.635,-44,-34,,,,,-34,44,,,,
9-1-13-6,T-9-1-13-6,T-9-1-13-6,117,42,9,1,13,6,53.165,-27.125,-53,-28,,,,,-28,53,,,,
9-2-13-6,T-9-2-13-6,T-9-2-13-6,117,41,9,2,13,6,53.165,-28.21,-53,-29,,,,,-29,53,,,,
9-3-13-6,T-9-3-13-6,T-9-3-13-6,117,40,9,3,13,6,53.165,-29.295,-53,-30,,,,,-30,53,,,,
9-4-13-6,T-9-4-13-6,T-9-4-13-6,117,39,9,4,13,6,53.165,-30.38,-53,-31,,,,,-31,53,,,,
9-5-13-6,T-9-5-13-6,T-9-5-13-6,117,38,9,5,13,6,53.165,-31.465,-53,-32,,,,,-32,53,,,,
9-6-13-6,T-9-6-13-6,T-9-6-13-6,117,37,9,6,13,6,53.165,-32.55,-53,-33,,,,,-33,53,,,,
1-7-13-6,T-1-7-13-6,T-1-7-13-6,109,36,1,7,13,6,44.485,-33.635,-45,-34,,,,,-34,45,,,,
2-7-13-6,T-2-7-13-6,T-2-7-13-6,110,36,2,7,13,6,45.57,-33.635,-46,-34,,,,,-34,46,,,,
3-7-13-6,T-3-7-13-6,T-3-7-13-6,111,36,3,7,13,6,46.655,-33.635,-47,-34,,,,,-34,47,,,,
4-7-13-6,T-4-7-13-6,T-4-7-13-6,112,36,4,7,13,6,47.74,-33.635,-48,-34,,,,,-34,48,,,,
5-7-13-6,T-5-7-13-6,T-5-7-13-6,113,36,5,7,13,6,48.825,-33.635,-49,-34,,,,,-34,49,,,,
6-7-13-6,T-6-7-13-6,T-6-7-13-6,114,36,6,7,13,6,49.91,-33.635,-50,-34,,,,,-34,50,,,,
7-7-13-6,T-7-7-13-6,T-7-7-13-6,115,36,7,7,13,6,50.995,-33.635,-51,-34,,,,,-34,51,,,,
8-7-13-6,T-8-7-13-6,T-8-7-13-6,116,36,8,7,13,6,52.08,-33.635,-52,-34,,,,,-34,52,,,,
9-7-13-6,T-9-7-13-6,T-9-7-13-6,117,36,9,7,13,6,53.165,-33.635,-53,-34,,,,,-34,53,,,,
9-1-14-6,T-9-1-14-6,T-9-1-14-6,126,42,9,1,14,6,62.93,-27.125,-62,-28,,,,,-28,62,,,,
9-2-14-6,T-9-2-14-6,T-9-2-14-6,126,41,9,2,14,6,62.93,-28.21,-62,-29,,,,,-29,62,,,,
9-3-14-6,T-9-3-14-6,T-9-3-14-6,126,40,9,3,14,6,62.93,-29.295,-62,-30,,,,,-30,62,,,,
9-4-14-6,T-9-4-14-6,T-9-4-14-6,126,39,9,4,14,6,62.93,-30.38,-62,-31,,,,,-31,62,,,,
9-5-14-6,T-9-5-14-6,T-9-5-14-6,126,38,9,5,14,6,62.93,-31.465,-62,-32,,,,,-32,62,,,,
9-6-14-6,T-9-6-14-6,T-9-6-14-6,126,37,9,6,14,6,62.93,-32.55,-62,-33,,,,,-33,62,,,,
1-7-14-6,T-1-7-14-6,T-1-7-14-6,118,36,1,7,14,6,54.25,-33.635,-54,-34,,,,,-34,54,,,,
2-7-14-6,T-2-7-14-6,T-2-7-14-6,119,36,2,7,14,6,55.335,-33.635,-55,-34,,,,,-34,55,,,,
3-7-14-6,T-3-7-14-6,T-3-7-14-6,120,36,3,7,14,6,56.42,-33.635,-56,-34,,,,,-34,56,,,,
4-7-14-6,T-4-7-14-6,T-4-7-14-6,121,36,4,7,14,6,57.505,-33.635,-57,-34,,,,,-34,57,,,,
5-7-14-6,T-5-7-14-6,T-5-7-14-6,122,36,5,7,14,6,58.59,-33.635,-58,-34,,,,,-34,58,,,,
6-7-14-6,T-6-7-14-6,T-6-7-14-6,123,36,6,7,14,6,59.675,-33.635,-59,-34,,,,,-34,59,,,,
7-7-14-6,T-7-7-14-6,T-7-7-14-6,124,36,7,7,14,6,60.76,-33.635,-60,-34,,,,,-34,60,,,,
8-7-14-6,T-8-7-14-6,T-8-7-14-6,125,36,8,7,14,6,61.845,-33.635,-61,-34,,,,,-34,61,,,,
9-7-14-6,T-9-7-14-6,T-9-7-14-6,126,36,9,7,14,6,62.93,-33.635,-62,-34,,,,,-34,62,,,,
9-1-3-5,T-9-1-3-5,T-9-1-3-5,27,35,9,1,3,5,-44.485,-34.72,37,-35,,,,,-35,-37,,,,
9-2-3-5,T-9-2-3-5,T-9-2-3-5,27,34,9,2,3,5,-44.485,-35.805,37,-36,,,,,-36,-37,,,,
9-3-3-5,T-9-3-3-5,T-9-3-3-5,27,33,9,3,3,5,-44.485,-36.89,37,-37,,,,,-37,-37,,,,
9-4-3-5,T-9-4-3-5,T-9-4-3-5,27,32,9,4,3,5,-44.485,-37.975,37,-38,,,,,-38,-37,,,,
9-5-3-5,T-9-5-3-5,T-9-5-3-5,27,31,9,5,3,5,-44.485,-39.06,37,-39,,,,,-39,-37,,,,
9-6-3-5,T-9-6-3-5,T-9-6-3-5,27,30,9,6,3,5,-44.485,-40.145,37,-40,,,,,-40,-37,,,,
1-7-3-5,T-1-7-3-5,T-1-7-3-5,19,29,1,7,3,5,-53.165,-41.23,45,-41,,,,,-41,-45,,,,
2-7-3-5,T-2-7-3-5,T-2-7-3-5,20,29,2,7,3,5,-52.08,-41.23,44,-41,,,,,-41,-44,,,,
3-7-3-5,T-3-7-3-5,T-3-7-3-5,21,29,3,7,3,5,-50.995,-41.23,43,-41,,,,,-41,-43,,,,
4-7-3-5,T-4-7-3-5,T-4-7-3-5,22,29,4,7,3,5,-49.91,-41.23,42,-41,,,,,-41,-42,,,,
5-7-3-5,T-5-7-3-5,T-5-7-3-5,23,29,5,7,3,5,-48.825,-41.23,41,-41,,,,,-41,-41,,,,
6-7-3-5,T-6-7-3-5,T-6-7-3-5,24,29,6,7,3,5,-47.74,-41.23,40,-41,,,,,-41,-40,,,,
7-7-3-5,T-7-7-3-5,T-7-7-3-5,25,29,7,7,3,5,-46.655,-41.23,39,-41,,,,,-41,-39,,,,
8-7-3-5,T-8-7-3-5,T-8-7-3-5,26,29,8,7,3,5,-45.57,-41.23,38,-41,,,,,-41,-38,,,,
9-7-3-5,T-9-7-3-5,T-9-7-3-5,27,29,9,7,3,5,-44.485,-41.23,37,-41,,,,,-41,-37,,,,
9-1-4-5,T-9-1-4-5,T-9-1-4-5,36,35,9,1,4,5,-34.72,-34.72,28,-35,,,,,-35,-28,,,,
9-2-4-5,T-9-2-4-5,T-9-2-4-5,36,34,9,2,4,5,-34.72,-35.805,28,-36,,,,,-36,-28,,,,
9-3-4-5,T-9-3-4-5,T-9-3-4-5,36,33,9,3,4,5,-34.72,-36.89,28,-37,,,,,-37,-28,,,,
9-4-4-5,T-9-4-4-5,T-9-4-4-5,36,32,9,4,4,5,-34.72,-37.975,28,-38,,,,,-38,-28,,,,
9-5-4-5,T-9-5-4-5,T-9-5-4-5,36,31,9,5,4,5,-34.72,-39.06,28,-39,,,,,-39,-28,,,,
9-6-4-5,T-9-6-4-5,T-9-6-4-5,36,30,9,6,4,5,-34.72,-40.145,28,-40,,,,,-40,-28,,,,
1-7-4-5,T-1-7-4-5,T-1-7-4-5,28,29,1,7,4,5,-43.4,-41.23,36,-41,,,,,-41,-36,,,,
2-7-4-5,T-2-7-4-5,T-2-7-4-5,29,29,2,7,4,5,-42.315,-41.23,35,-41,,,,,-41,-35,,,,
3-7-4-5,T-3-7-4-5,T-3-7-4-5,30,29,3,7,4,5,-41.23,-41.23,34,-41,,,,,-41,-34,,,,
4-7-4-5,T-4-7-4-5,T-4-7-4-5,31,29,4,7,4,5,-40.145,-41.23,33,-41,,,,,-41,-33,,,,
5-7-4-5,T-5-7-4-5,T-5-7-4-5,32,29,5,7,4,5,-39.06,-41.23,32,-41,,,,,-41,-32,,,,
6-7-4-5,T-6-7-4-5,T-6-7-4-5,33,29,6,7,4,5,-37.975,-41.23,31,-41,,,,,-41,-31,,,,
7-7-4-5,T-7-7-4-5,T-7-7-4-5,34,29,7,7,4,5,-36.89,-41.23,30,-41,,,,,-41,-30,,,,
8-7-4-5,T-8-7-4-5,T-8-7-4-5,35,29,8,7,4,5,-35.805,-41.23,29,-41,,,,,-41,-29,,,,
9-7-4-5,T-9-7-4-5,T-9-7-4-5,36,29,9,7,4,5,-34.72,-41.23,28,-41,,,,,-41,-28,,,,
9-1-5-5,T-9-1-5-5,T-9-1-5-5,45,35,9,1,5,5,-24.955,-34.72,19,-35,,,,,-35,-19,,,,
9-2-5-5,T-9-2-5-5,T-9-2-5-5,45,34,9,2,5,5,-24.955,-35.805,19,-36,,,,,-36,-19,,,,
9-3-5-5,T-9-3-5-5,T-9-3-5-5,45,33,9,3,5,5,-24.955,-36.89,19,-37,,,,,-37,-19,,,,
9-4-5-5,T-9-4-5-5,T-9-4-5-5,45,32,9,4,5,5,-24.955,-37.975,19,-38,,,,,-38,-19,,,,
9-5-5-5,T-9-5-5-5,T-9-5-5-5,45,31,9,5,5,5,-24.955,-39.06,19,-39,,,,,-39,-19,,,,
9-6-5-5,T-9-6-5-5,T-9-6-5-5,45,30,9,6,5,5,-24.955,-40.145,19,-40,,,,,-40,-19,,,,
1-7-5-5,T-1-7-5-5,T-1-7-5-5,37,29,1,7,5,5,-33.635,-41.23,27,-41,,,,,-41,-27,,,,
2-7-5-5,T-2-7-5-5,T-2-7-5-5,38,29,2,7,5,5,-32.55,-41.23,26,-41,,,,,-41,-26,,,,
3-7-5-5,T-3-7-5-5,T-3-7-5-5,39,29,3,7,5,5,-31.465,-41.23,25,-41,,,,,-41,-25,,,,
4-7-5-5,T-4-7-5-5,T-4-7-5-5,40,29,4,7,5,5,-30.38,-41.23,24,-41,,,,,-41,-24,,,,
5-7-5-5,T-5-7-5-5,T-5-7-5-5,41,29,5,7,5,5,-29.295,-41.23,23,-41,,,,,-41,-23,,,,
6-7-5-5,T-6-7-5-5,T-6-7-5-5,42,29,6,7,5,5,-28.21,-41.23,22,-41,,,,,-41,-22,,,,
7-7-5-5,T-7-7-5-5,T-7-7-5-5,43,29,7,7,5,5,-27.125,-41.23,21,-41,,,,,-41,-21,,,,
8-7-5-5,T-8-7-5-5,T-8-7-5-5,44,29,8,7,5,5,-26.04,-41.23,20,-41,,,,,-41,-20,,,,
9-7-5-5,T-9-7-5-5,T-9-7-5-5,45,29,9,7,5,5,-24.955,-41.23,19,-41,,,,,-41,-19,,,,
9-1-6-5,T-9-1-6-5,T-9-1-6-5,54,35,9,1,6,5,-15.19,-34.72,10,-35,,,,,-35,-10,,,,
9-2-6-5,T-9-2-6-5,T-9-2-6-5,54,34,9,2,6,5,-15.19,-35.805,10,-36,,,,,-36,-10,,,,
9-3-6-5,T-9-3-6-5,T-9-3-6-5,54,33,9,3,6,5,-15.19,-36.89,10,-37,,,,,-37,-10,,,,
9-4-6-5,T-9-4-6-5,T-9-4-6-5,54,32,9,4,6,5,-15.19,-37.975,10,-38,,,,,-38,-10,,,,
9-5-6-5,T-9-5-6-5,T-9-5-6-5,54,31,9,5,6,5,-15.19,-39.06,10,-39,,,,,-39,-10,,,,
9-6-6-5,T-9-6-6-5,T-9-6-6-5,54,30,9,6,6,5,-15.19,-40.145,10,-40,,,,,-40,-10,,,,
1-7-6-5,T-1-7-6-5,T-1-7-6-5,46,29,1,7,6,5,-23.87,-41.23,18,-41,,,,,-41,-18,,,,
2-7-6-5,T-2-7-6-5,T-2-7-6-5,47,29,2,7,6,5,-22.785,-41.23,17,-41,,,,,-41,-17,,,,
3-7-6-5,T-3-7-6-5,T-3-7-6-5,48,29,3,7,6,5,-21.7,-41.23,16,-41,,,,,-41,-16,,,,
4-7-6-5,T-4-7-6-5,T-4-7-6-5,49,29,4,7,6,5,-20.615,-41.23,15,-41,,,,,-41,-15,,,,
5-7-6-5,T-5-7-6-5,T-5-7-6-5,50,29,5,7,6,5,-19.53,-41.23,14,-41,,,,,-41,-14,,,,
6-7-6-5,T-6-7-6-5,T-6-7-6-5,51,29,6,7,6,5,-18.445,-41.23,13,-41,,,,,-41,-13,,,,
7-7-6-5,T-7-7-6-5,T-7-7-6-5,52,29,7,7,6,5,-17.36,-41.23,12,-41,,,,,-41,-12,,,,
8-7-6-5,T-8-7-6-5,T-8-7-6-5,53,29,8,7,6,5,-16.275,-41.23,11,-41,,,,,-41,-11,,,,
9-7-6-5,T-9-7-6-5,T-9-7-6-5,54,29,9,7,6,5,-15.19,-41.23,10,-41,,,,,-41,-10,,,,
9-1-7-5,T-9-1-7-5,T-9-1-7-5,63,35,9,1,7,5,-5.425,-34.72,1,-35,,,,,-35,-1,,,,
9-2-7-5,T-9-2-7-5,T-9-2-7-5,63,34,9,2,7,5,-5.425,-35.805,1,-36,,,,,-36,-1,,,,
9-3-7-5,T-9-3-7-5,T-9-3-7-5,63,33,9,3,7,5,-5.425,-36.89,1,-37,,,,,-37,-1,,,,
9-4-7-5,T-9-4-7-5,T-9-4-7-5,63,32,9,4,7,5,-5.425,-37.975,1,-38,,,,,-38,-1,,,,
9-5-7-5,T-9-5-7-5,T-9-5-7-5,63,31,9,5,7,5,-5.425,-39.06,1,-39,,,,,-39,-1,,,,
9-6-7-5,T-9-6-7-5,T-9-6-7-5,63,30,9,6,7,5,-5.425,-40.145,1,-40,,,,,-40,-1,,,,
1-7-7-5,T-1-7-7-5,T-1-7-7-5,55,29,1,7,7,5,-14.105,-41.23,9,-41,,,,,-41,-9,,,,
2-7-7-5,T-2-7-7-5,T-2-7-7-5,56,29,2,7,7,5,-13.02,-41.23,8,-41,,,,,-41,-8,,,,
3-7-7-5,T-3-7-7-5,T-3-7-7-5,57,29,3,7,7,5,-11.935,-41.23,7,-41,,,,,-41,-7,,,,
4-7-7-5,T-4-7-7-5,T-4-7-7-5,58,29,4,7,7,5,-10.85,-41.23,6,-41,,,,,-41,-6,,,,
5-7-7-5,T-5-7-7-5,T-5-7-7-5,59,29,5,7,7,5,-9.765,-41.23,5,-41,,,,,-41,-5,,,,
6-7-7-5,T-6-7-7-5,T-6-7-7-5,60,29,6,7,7,5,-8.68,-41.23,4,-41,,,,,-41,-4,,,,
7-7-7-5,T-7-7-7-5,T-7-7-7-5,61,29,7,7,7,5,-7.595,-41.23,3,-41,,,,,-41,-3,,,,
8-7-7-5,T-8-7-7-5,T-8-7-7-5,62,29,8,7,7,5,-6.51,-41.23,2,-41,,,,,-41,-2,,,,
9-7-7-5,T-9-7-7-5,T-9-7-7-5,63,29,9,7,7,5,-5.425,-41.23,1,-41,,,,,-41,-1,,,,
9-1-8-5,T-9-1-8-5,T-9-1-8-5,72,35,9,1,8,5,4.34,-34.72,-8,-35,,,,,-35,8,,,,
9-2-8-5,T-9-2-8-5,T-9-2-8-5,72,34,9,2,8,5,4.34,-35.805,-8,-36,,,,,-36,8,,,,
9-3-8-5,T-9-3-8-5,T-9-3-8-5,72,33,9,3,8,5,4.34,-36.89,-8,-37,,,,,-37,8,,,,
9-4-8-5,T-9-4-8-5,T-9-4-8-5,72,32,9,4,8,5,4.34,-37.975,-8,-38,,,,,-38,8,,,,
9-5-8-5,T-9-5-8-5,T-9-5-8-5,72,31,9,5,8,5,4.34,-39.06,-8,-39,,,,,-39,8,,,,
9-6-8-5,T-9-6-8-5,T-9-6-8-5,72,30,9,6,8,5,4.34,-40.145,-8,-40,,,,,-40,8,,,,
1-7-8-5,T-1-7-8-5,T-1-7-8-5,64,29,1,7,8,5,-4.34,-41.23,0,-41,,,,,-41,0,,,,
2-7-8-5,T-2-7-8-5,T-2-7-8-5,65,29,2,7,8,5,-3.255,-41.23,-1,-41,,,,,-41,1,,,,
3-7-8-5,T-3-7-8-5,T-3-7-8-5,66,29,3,7,8,5,-2.17,-41.23,-2,-41,,,,,-41,2,,,,
4-7-8-5,T-4-7-8-5,T-4-7-8-5,67,29,4,7,8,5,-1.085,-41.23,-3,-41,,,,,-41,3,,,,
5-7-8-5,T-5-7-8-5,T-5-7-8-5,68,29,5,7,8,5,0,-41.23,-4,-41,,,,,-41,4,,,,
6-7-8-5,T-6-7-8-5,T-6-7-8-5,69,29,6,7,8,5,1.085,-41.23,-5,-41,,,,,-41,5,,,,
7-7-8-5,T-7-7-8-5,T-7-7-8-5,70,29,7,7,8,5,2.17,-41.23,-6,-41,,,,,-41,6,,,,
8-7-8-5,T-8-7-8-5,T-8-7-8-5,71,29,8,7,8,5,3.255,-41.23,-7,-41,,,,,-41,7,,,,
9-7-8-5,T-9-7-8-5,T-9-7-8-5,72,29,9,7,8,5,4.34,-41.23,-8,-41,,,,,-41,8,,,,
9-1-9-5,T-9-1-9-5,T-9-1-9-5,81,35,9,1,9,5,14.105,-34.72,-17,-35,,,,,-35,17,,,,
9-2-9-5,T-9-2-9-5,T-9-2-9-5,81,34,9,2,9,5,14.105,-35.805,-17,-36,,,,,-36,17,,,,
9-3-9-5,T-9-3-9-5,T-9-3-9-5,81,33,9,3,9,5,14.105,-36.89,-17,-37,,,,,-37,17,,,,
9-4-9-5,T-9-4-9-5,T-9-4-9-5,81,32,9,4,9,5,14.105,-37.975,-17,-38,,,,,-38,17,,,,
9-5-9-5,T-9-5-9-5,T-9-5-9-5,81,31,9,5,9,5,14.105,-39.06,-17,-39,,,,,-39,17,,,,
9-6-9-5,T-9-6-9-5,T-9-6-9-5,81,30,9,6,9,5,14.105,-40.145,-17,-40,,,,,-40,17,,,,
1-7-9-5,T-1-7-9-5,T-1-7-9-5,73,29,1,7,9,5,5.425,-41.23,-9,-41,,,,,-41,9,,,,
2-7-9-5,T-2-7-9-5,T-2-7-9-5,74,29,2,7,9,5,6.51,-41.23,-10,-41,,,,,-41,10,,,,
3-7-9-5,T-3-7-9-5,T-3-7-9-5,75,29,3,7,9,5,7.595,-41.23,-11,-41,,,,,-41,11,,,,
4-7-9-5,T-4-7-9-5,T-4-7-9-5,76,29,4,7,9,5,8.68,-41.23,-12,-41,,,,,-41,12,,,,
5-7-9-5,T-5-7-9-5,T-5-7-9-5,77,29,5,7,9,5,9.765,-41.23,-13,-41,,,,,-41,13,,,,
6-7-9-5,T-6-7-9-5,T-6-7-9-5,78,29,6,7,9,5,10.85,-41.23,-14,-41,,,,,-41,14,,,,
7-7-9-5,T-7-7-9-5,T-7-7-9-5,79,29,7,7,9,5,11.935,-41.23,-15,-41,,,,,-41,15,,,,
8-7-9-5,T-8-7-9-5,T-8-7-9-5,80,29,8,7,9,5,13.02,-41.23,-16,-41,,,,,-41,16,,,,
9-7-9-5,T-9-7-9-5,T-9-7-9-5,81,29,9,7,9,5,14.105,-41.23,-17,-41,,,,,-41,17,,,,
9-1-10-5,T-9-1-10-5,T-9-1-10-5,90,35,9,1,10,5,23.87,-34.72,-26,-35,,,,,-35,26,,,,
9-2-10-5,T-9-2-10-5,T-9-2-10-5,90,34,9,2,10,5,23.87,-35.805,-26,-36,,,,,-36,26,,,,
9-3-10-5,T-9-3-10-5,T-9-3-10-5,90,33,9,3,10,5,23.87,-36.89,-26,-37,,,,,-37,26,,,,
9-4-10-5,T-9-4-10-5,T-9-4-10-5,90,32,9,4,10,5,23.87,-37.975,-26,-38,,,,,-38,26,,,,
9-5-10-5,T-9-5-10-5,T-9-5-10-5,90,31,9,5,10,5,23.87,-39.06,-26,-39,,,,,-39,26,,,,
9-6-10-5,T-9-6-10-5,T-9-6-10-5,90,30,9,6,10,5,23.87,-40.145,-26,-40,,,,,-40,26,,,,
1-7-10-5,T-1-7-10-5,T-1-7-10-5,82,29,1,7,10,5,15.19,-41.23,-18,-41,,,,,-41,18,,,,
2-7-10-5,T-2-7-10-5,T-2-7-10-5,83,29,2,7,10,5,16.275,-41.23,-19,-41,,,,,-41,19,,,,
3-7-10-5,T-3-7-10-5,T-3-7-10-5,84,29,3,7,10,5,17.36,-41.23,-20,-41,,,,,-41,20,,,,
4-7-10-5,T-4-7-10-5,T-4-7-10-5,85,29,4,7,10,5,18.445,-41.23,-21,-41,,,,,-41,21,,,,
5-7-10-5,T-5-7-10-5,T-5-7-10-5,86,29,5,7,10,5,19.53,-41.23,-22,-41,,,,,-41,22,,,,
6-7-10-5,T-6-7-10-5,T-6-7-10-5,87,29,6,7,10,5,20.615,-41.23,-23,-41,,,,,-41,23,,,,
7-7-10-5,T-7-7-10-5,T-7-7-10-5,88,29,7,7,10,5,21.7,-41.23,-24,-41,,,,,-41,24,,,,
8-7-10-5,T-8-7-10-5,T-8-7-10-5,89,29,8,7,10,5,22.785,-41.23,-25,-41,,,,,-41,25,,,,
9-7-10-5,T-9-7-10-5,T-9-7-10-5,90,29,9,7,10,5,23.87,-41.23,-26,-41,,,,,-41,26,,,,
9-1-11-5,T-9-1-11-5,T-9-1-11-5,99,35,9,1,11,5,33.635,-34.72,-35,-35,,,,,-35,35,,,,
9-2-11-5,T-9-2-11-5,T-9-2-11-5,99,34,9,2,11,5,33.635,-35.805,-35,-36,,,,,-36,35,,,,
9-3-11-5,T-9-3-11-5,T-9-3-11-5,99,33,9,3,11,5,33.635,-36.89,-35,-37,,,,,-37,35,,,,
9-4-11-5,T-9-4-11-5,T-9-4-11-5,99,32,9,4,11,5,33.635,-37.975,-35,-38,,,,,-38,35,,,,
9-5-11-5,T-9-5-11-5,T-9-5-11-5,99,31,9,5,11,5,33.635,-39.06,-35,-39,,,,,-39,35,,,,
9-6-11-5,T-9-6-11-5,T-9-6-11-5,99,30,9,6,11,5,33.635,-40.145,-35,-40,,,,,-40,35,,,,
1-7-11-5,T-1-7-11-5,T-1-7-11-5,91,29,1,7,11,5,24.955,-41.23,-27,-41,,,,,-41,27,,,,
2-7-11-5,T-2-7-11-5,T-2-7-11-5,92,29,2,7,11,5,26.04,-41.23,-28,-41,,,,,-41,28,,,,
3-7-11-5,T-3-7-11-5,T-3-7-11-5,93,29,3,7,11,5,27.125,-41.23,-29,-41,,,,,-41,29,,,,
4-7-11-5,T-4-7-11-5,T-4-7-11-5,94,29,4,7,11,5,28.21,-41.23,-30,-41,,,,,-41,30,,,,
5-7-11-5,T-5-7-11-5,T-5-7-11-5,95,29,5,7,11,5,29.295,-41.23,-31,-41,,,,,-41,31,,,,
6-7-11-5,T-6-7-11-5,T-6-7-11-5,96,29,6,7,11,5,30.38,-41.23,-32,-41,,,,,-41,32,,,,
7-7-11-5,T-7-7-11-5,T-7-7-11-5,97,29,7,7,11,5,31.465,-41.23,-33,-41,,,,,-41,33,,,,
8-7-11-5,T-8-7-11-5,T-8-7-11-5,98,29,8,7,11,5,32.55,-41.23,-34,-41,,,,,-41,34,,,,
9-7-11-5,T-9-7-11-5,T-9-7-11-5,99,29,9,7,11,5,33.635,-41.23,-35,-41,,,,,-41,35,,,,
9-1-12-5,T-9-1-12-5,T-9-1-12-5,108,35,9,1,12,5,43.4,-34.72,-44,-35,,,,,-35,44,,,,
9-2-12-5,T-9-2-12-5,T-9-2-12-5,108,34,9,2,12,5,43.4,-35.805,-44,-36,,,,,-36,44,,,,
9-3-12-5,T-9-3-12-5,T-9-3-12-5,108,33,9,3,12,5,43.4,-36.89,-44,-37,,,,,-37,44,,,,
9-4-12-5,T-9-4-12-5,T-9-4-12-5,108,32,9,4,12,5,43.4,-37.975,-44,-38,,,,,-38,44,,,,
9-5-12-5,T-9-5-12-5,T-9-5-12-5,108,31,9,5,12,5,43.4,-39.06,-44,-39,,,,,-39,44,,,,
9-6-12-5,T-9-6-12-5,T-9-6-12-5,108,30,9,6,12,5,43.4,-40.145,-44,-40,,,,,-40,44,,,,
1-7-12-5,T-1-7-12-5,T-1-7-12-5,100,29,1,7,12,5,34.72,-41.23,-36,-41,,,,,-41,36,,,,
2-7-12-5,T-2-7-12-5,T-2-7-12-5,101,29,2,7,12,5,35.805,-41.23,-37,-41,,,,,-41,37,,,,
3-7-12-5,T-3-7-12-5,T-3-7-12-5,102,29,3,7,12,5,36.89,-41.23,-38,-41,,,,,-41,38,,,,
4-7-12-5,T-4-7-12-5,T-4-7-12-5,103,29,4,7,12,5,37.975,-41.23,-39,-41,,,,,-41,39,,,,
5-7-12-5,T-5-7-12-5,T-5-7-12-5,104,29,5,7,12,5,39.06,-41.23,-40,-41,,,,,-41,40,,,,
6-7-12-5,T-6-7-12-5,T-6-7-12-5,105,29,6,7,12,5,40.145,-41.23,-41,-41,,,,,-41,41,,,,
7-7-12-5,T-7-7-12-5,T-7-7-12-5,106,29,7,7,12,5,41.23,-41.23,-42,-41,,,,,-41,42,,,,
8-7-12-5,T-8-7-12-5,T-8-7-12-5,107,29,8,7,12,5,42.315,-41.23,-43,-41,,,,,-41,43,,,,
9-7-12-5,T-9-7-12-5,T-9-7-12-5,108,29,9,7,12,5,43.4,-41.23,-44,-41,,,,,-41,44,,,,
9-1-13-5,T-9-1-13-5,T-9-1-13-5,117,35,9,1,13,5,53.165,-34.72,-53,-35,,,,,-35,53,,,,
