row,col,x_die,y_die,raw_q
-39,9,9,-39,QY-039X0009
-39,10,10,-39,QY-039X0010
-39,11,11,-39,QY-039X0011
-39,12,12,-39,QY-039X0012
-39,13,13,-39,QY-039X0013
-39,14,14,-39,QY-039X0014
-39,15,15,-39,QY-039X0015
-39,16,16,-39,QY-039X0016
-39,17,17,-39,QY-039X0017
-39,18,18,-39,QY-039X0018
-39,19,19,-39,QY-039X0019
-39,20,20,-39,QY-039X0020
-39,21,21,-39,QY-039X0021
-39,22,22,-39,QY-039X0022
-39,23,23,-39,QY-039X0023
-39,24,24,-39,QY-039X0024
-39,25,25,-39,QY-039X0025
-39,26,26,-39,QY-039X0026
-39,27,27,-39,QY-039X0027
-39,28,28,-39,QY-039X0028
-39,29,29,-39,QY-039X0029
-39,30,30,-39,QY-039X0030
-39,31,31,-39,QY-039X0031
-39,32,32,-39,QY-039X0032
-39,33,33,-39,QY-039X0033
-39,34,34,-39,QY-039X0034
-39,35,35,-39,QY-039X0035
-39,36,36,-39,QY-039X0036
-39,37,37,-39,QY-039X0037
-39,38,38,-39,QY-039X0038
-39,39,39,-39,QY-039X0039
-39,40,40,-39,QY-039X0040
-39,41,41,-39,QY-039X0041
-39,42,42,-39,QY-039X0042
-39,43,43,-39,QY-039X0043
-39,44,44,-39,QY-039X0044
-39,45,45,-39,QY-039X0045
-39,46,46,-39,QY-039X0046
-39,47,47,-39,QY-039X0047
-39,48,48,-39,QY-039X0048
-39,49,49,-39,QY-039X0049
-39,50,50,-39,QY-039X0050
-39,51,51,-39,QY-039X0051
-39,52,52,-39,QY-039X0052
-39,53,53,-39,QY-039X0053
-39,54,54,-39,QY-039X0054
-39,55,55,-39,QY-039X0055
-39,56,56,-39,QY-039X0056
-39,57,57,-39,QY-039X0057
-39,58,58,-39,QY-039X0058
-38,59,59,-38,QY-038X0059
-38,58,58,-38,QY-038X0058
-38,57,57,-38,QY-038X0057
-38,56,56,-38,QY-038X0056
-38,55,55,-38,QY-038X0055
-38,54,54,-38,QY-038X0054
-38,53,53,-38,QY-038X0053
-38,52,52,-38,QY-038X0052
-38,51,51,-38,QY-038X0051
-38,50,50,-38,QY-038X0050
-38,49,49,-38,QY-038X0049
-38,48,48,-38,QY-038X0048
-38,47,47,-38,QY-038X0047
-38,46,46,-38,QY-038X0046
-38,45,45,-38,QY-038X0045
-38,44,44,-38,QY-038X0044
-38,43,43,-38,QY-038X0043
-38,42,42,-38,QY-038X0042
-38,41,41,-38,QY-038X0041
-38,40,40,-38,QY-038X0040
-38,39,39,-38,QY-038X0039
-38,38,38,-38,QY-038X0038
-38,37,37,-38,QY-038X0037
-38,36,36,-38,QY-038X0036
-38,35,35,-38,QY-038X0035
-38,34,34,-38,QY-038X0034
-38,33,33,-38,QY-038X0033
-38,32,32,-38,QY-038X0032
-38,31,31,-38,QY-038X0031
-38,30,30,-38,QY-038X0030
-38,29,29,-38,QY-038X0029
-38,28,28,-38,QY-038X0028
-38,27,27,-38,QY-038X0027
-38,26,26,-38,QY-038X0026
-38,25,25,-38,QY-038X0025
-38,24,24,-38,QY-038X0024
-38,23,23,-38,QY-038X0023
-38,22,22,-38,QY-038X0022
-38,21,21,-38,QY-038X0021
-38,20,20,-38,QY-038X0020
-38,19,19,-38,QY-038X0019
-38,18,18,-38,QY-038X0018
-38,17,17,-38,QY-038X0017
-38,16,16,-38,QY-038X0016
-38,15,15,-38,QY-038X0015
-38,14,14,-38,QY-038X0014
-38,13,13,-38,QY-038X0013
-38,12,12,-38,QY-038X0012
-38,11,11,-38,QY-038X0011
-38,10,10,-38,QY-038X0010
-38,9,9,-38,QY-038X0009
-38,8,8,-38,QY-038X0008
-38,7,7,-38,QY-038X0007
-38,6,6,-38,QY-038X0006
-38,5,5,-38,QY-038X0005
-38,4,4,-38,QY-038X0004
-38,3,3,-38,QY-038X0003
-38,2,2,-38,QY-038X0002
-38,1,1,-38,QY-038X0001
-38,0,0,-38,QY-038X0000
-38,-1,-1,-38,QY-038X-001
-38,-2,-2,-38,QY-038X-002
-38,-3,-3,-38,QY-038X-003
-38,-4,-4,-38,QY-038X-004
-38,-5,-5,-38,QY-038X-005
-38,-6,-6,-38,QY-038X-006
-38,-7,-7,-38,QY-038X-007
-38,-8,-8,-38,QY-038X-008
-38,-9,-9,-38,QY-038X-009
-38,-10,-10,-38,QY-038X-010
-38,-11,-11,-38,QY-038X-011
-38,-12,-12,-38,QY-038X-012
-38,-13,-13,-38,QY-038X-013
-38,-14,-14,-38,QY-038X-014
-38,-15,-15,-38,QY-038X-015
-38,-16,-16,-38,QY-038X-016
-38,-17,-17,-38,QY-038X-017
-38,-18,-18,-38,QY-038X-018
-38,-19,-19,-38,QY-038X-019
-38,-20,-20,-38,QY-038X-020
-38,-21,-21,-38,QY-038X-021
-38,-22,-22,-38,QY-038X-022
-38,-23,-23,-38,QY-038X-023
-38,-24,-24,-38,QY-038X-024
-38,-25,-25,-38,QY-038X-025
-38,-26,-26,-38,QY-038X-026
-38,-27,-27,-38,QY-038X-027
-38,-28,-28,-38,QY-038X-028
-38,-29,-29,-38,QY-038X-029
-38,-30,-30,-38,QY-038X-030
-38,-31,-31,-38,QY-038X-031
-38,-32,-32,-38,QY-038X-032
-38,-33,-33,-38,QY-038X-033
-38,-34,-34,-38,QY-038X-034
-38,-35,-35,-38,QY-038X-035
-38,-36,-36,-38,QY-038X-036
-38,-37,-37,-38,QY-038X-037
-38,-38,-38,-38,QY-038X-038
-38,-39,-39,-38,QY-038X-039
-38,-40,-40,-38,QY-038X-040
-38,-41,-41,-38,QY-038X-041
-38,-42,-42,-38,QY-038X-042
-38,-43,-43,-38,QY-038X-043
-38,-44,-44,-38,QY-038X-044
-38,-45,-45,-38,QY-038X-045
-38,-46,-46,-38,QY-038X-046
-38,-47,-47,-38,QY-038X-047
-38,-48,-48,-38,QY-038X-048
-38,-49,-49,-38,QY-038X-049
-37,-50,-50,-37,QY-037X-050
-37,-49,-49,-37,QY-037X-049
-37,-48,-48,-37,QY-037X-048
-37,-47,-47,-37,QY-037X-047
-37,-46,-46,-37,QY-037X-046
-37,-45,-45,-37,QY-037X-045
-37,-44,-44,-37,QY-037X-044
-37,-43,-43,-37,QY-037X-043
-37,-42,-42,-37,QY-037X-042
-37,-41,-41,-37,QY-037X-041
-37,-40,-40,-37,QY-037X-040
-37,-39,-39,-37,QY-037X-039
-37,-38,-38,-37,QY-037X-038
-37,-37,-37,-37,QY-037X-037
-37,-36,-36,-37,QY-037X-036
-37,-35,-35,-37,QY-037X-035
-37,-34,-34,-37,QY-037X-034
-37,-33,-33,-37,QY-037X-033
-37,-32,-32,-37,QY-037X-032
-37,-31,-31,-37,QY-037X-031
-37,-30,-30,-37,QY-037X-030
-37,-29,-29,-37,QY-037X-029
-37,-28,-28,-37,QY-037X-028
-37,-27,-27,-37,QY-037X-027
-37,-26,-26,-37,QY-037X-026
-37,-25,-25,-37,QY-037X-025
-37,-24,-24,-37,QY-037X-024
-37,-23,-23,-37,QY-037X-023
-37,-22,-22,-37,QY-037X-022
-37,-21,-21,-37,QY-037X-021
-37,-20,-20,-37,QY-037X-020
-37,-19,-19,-37,QY-037X-019
-37,-18,-18,-37,QY-037X-018
-37,-17,-17,-37,QY-037X-017
-37,-16,-16,-37,QY-037X-016
-37,-15,-15,-37,QY-037X-015
-37,-14,-14,-37,QY-037X-014
-37,-13,-13,-37,QY-037X-013
-37,-12,-12,-37,QY-037X-012
-37,-11,-11,-37,QY-037X-011
-37,-10,-10,-37,QY-037X-010
-37,-9,-9,-37,QY-037X-009
-37,-8,-8,-37,QY-037X-008
-37,-7,-7,-37,QY-037X-007
-37,-6,-6,-37,QY-037X-006
-37,-5,-5,-37,QY-037X-005
-37,-4,-4,-37,QY-037X-004
-37,-3,-3,-37,QY-037X-003
-37,-2,-2,-37,QY-037X-002
-37,-1,-1,-37,QY-037X-001
-37,0,0,-37,QY-037X0000
-37,1,1,-37,QY-037X0001
-37,2,2,-37,QY-037X0002
-37,3,3,-37,QY-037X0003
-37,4,4,-37,QY-037X0004
-37,5,5,-37,QY-037X0005
-37,6,6,-37,QY-037X0006
-37,7,7,-37,QY-037X0007
-37,8,8,-37,QY-037X0008
-37,9,9,-37,QY-037X0009
-37,10,10,-37,QY-037X0010
-37,11,11,-37,QY-037X0011
-37,12,12,-37,QY-037X0012
-37,13,13,-37,QY-037X0013
-37,14,14,-37,QY-037X0014
-37,15,15,-37,QY-037X0015
-37,16,16,-37,QY-037X0016
-37,17,17,-37,QY-037X0017
-37,18,18,-37,QY-037X0018
-37,19,19,-37,QY-037X0019
-37,20,20,-37,QY-037X0020
-37,21,21,-37,QY-037X0021
-37,22,22,-37,QY-037X0022
-37,23,23,-37,QY-037X0023
-37,24,24,-37,QY-037X0024
-37,25,25,-37,QY-037X0025
-37,26,26,-37,QY-037X0026
-37,27,27,-37,QY-037X0027
-37,28,28,-37,QY-037X0028
-37,29,29,-37,QY-037X0029
-37,30,30,-37,QY-037X0030
-37,31,31,-37,QY-037X0031
-37,32,32,-37,QY-037X0032
-37,33,33,-37,QY-037X0033
-37,34,34,-37,QY-037X0034
-37,35,35,-37,QY-037X0035
-37,36,36,-37,QY-037X0036
-37,37,37,-37,QY-037X0037
-37,38,38,-37,QY-037X0038
-37,39,39,-37,QY-037X0039
-37,40,40,-37,QY-037X0040
-37,41,41,-37,QY-037X0041
-37,42,42,-37,QY-037X0042
-37,43,43,-37,QY-037X0043
-37,44,44,-37,QY-037X0044
-37,45,45,-37,QY-037X0045
-37,46,46,-37,QY-037X0046
-37,47,47,-37,QY-037X0047
-37,48,48,-37,QY-037X0048
-37,49,49,-37,QY-037X0049
-37,50,50,-37,QY-037X0050
-37,51,51,-37,QY-037X0051
-37,52,52,-37,QY-037X0052
-37,53,53,-37,QY-037X0053
-37,54,54,-37,QY-037X0054
-37,55,55,-37,QY-037X0055
-37,56,56,-37,QY-037X0056
-37,57,57,-37,QY-037X0057
-37,58,58,-37,QY-037X0058
-37,59,59,-37,QY-037X0059
-37,60,60,-37,QY-037X0060
-36,60,60,-36,QY-036X0060
-36,59,59,-36,QY-036X0059
-36,58,58,-36,QY-036X0058
-36,57,57,-36,QY-036X0057
-36,56,56,-36,QY-036X0056
-36,55,55,-36,QY-036X0055
-36,54,54,-36,QY-036X0054
-36,53,53,-36,QY-036X0053
-36,52,52,-36,QY-036X0052
-36,51,51,-36,QY-036X0051
-36,50,50,-36,QY-036X0050
-36,49,49,-36,QY-036X0049
-36,48,48,-36,QY-036X0048
-36,47,47,-36,QY-036X0047
-36,46,46,-36,QY-036X0046
-36,45,45,-36,QY-036X0045
-36,44,44,-36,QY-036X0044
-36,43,43,-36,QY-036X0043
-36,42,42,-36,QY-036X0042
-36,41,41,-36,QY-036X0041
-36,40,40,-36,QY-036X0040
-36,39,39,-36,QY-036X0039
-36,38,38,-36,QY-036X0038
-36,37,37,-36,QY-036X0037
-36,36,36,-36,QY-036X0036
-36,35,35,-36,QY-036X0035
-36,34,34,-36,QY-036X0034
-36,33,33,-36,QY-036X0033
-36,32,32,-36,QY-036X0032
-36,31,31,-36,QY-036X0031
-36,30,30,-36,QY-036X0030
-36,29,29,-36,QY-036X0029
-36,28,28,-36,QY-036X0028
-36,27,27,-36,QY-036X0027
-36,26,26,-36,QY-036X0026
-36,25,25,-36,QY-036X0025
-36,24,24,-36,QY-036X0024
-36,23,23,-36,QY-036X0023
-36,22,22,-36,QY-036X0022
-36,21,21,-36,QY-036X0021
-36,20,20,-36,QY-036X0020
-36,19,19,-36,QY-036X0019
-36,18,18,-36,QY-036X0018
-36,17,17,-36,QY-036X0017
-36,16,16,-36,QY-036X0016
-36,15,15,-36,QY-036X0015
-36,14,14,-36,QY-036X0014
-36,13,13,-36,QY-036X0013
-36,12,12,-36,QY-036X0012
-36,11,11,-36,QY-036X0011
-36,10,10,-36,QY-036X0010
-36,9,9,-36,QY-036X0009
-36,8,8,-36,QY-036X0008
-36,7,7,-36,QY-036X0007
-36,6,6,-36,QY-036X0006
-36,5,5,-36,QY-036X0005
-36,4,4,-36,QY-036X0004
-36,3,3,-36,QY-036X0003
-36,2,2,-36,QY-036X0002
-36,1,1,-36,QY-036X0001
-36,0,0,-36,QY-036X0000
-36,-1,-1,-36,QY-036X-001
-36,-2,-2,-36,QY-036X-002
-36,-3,-3,-36,QY-036X-003
-36,-4,-4,-36,QY-036X-004
-36,-5,-5,-36,QY-036X-005
-36,-6,-6,-36,QY-036X-006
-36,-7,-7,-36,QY-036X-007
-36,-8,-8,-36,QY-036X-008
-36,-9,-9,-36,QY-036X-009
-36,-10,-10,-36,QY-036X-010
-36,-11,-11,-36,QY-036X-011
-36,-12,-12,-36,QY-036X-012
-36,-13,-13,-36,QY-036X-013
-36,-14,-14,-36,QY-036X-014
-36,-15,-15,-36,QY-036X-015
-36,-16,-16,-36,QY-036X-016
-36,-17,-17,-36,QY-036X-017
-36,-18,-18,-36,QY-036X-018
-36,-19,-19,-36,QY-036X-019
-36,-20,-20,-36,QY-036X-020
-36,-21,-21,-36,QY-036X-021
-36,-22,-22,-36,QY-036X-022
-36,-23,-23,-36,QY-036X-023
-36,-24,-24,-36,QY-036X-024
-36,-25,-25,-36,QY-036X-025
-36,-26,-26,-36,QY-036X-026
-36,-27,-27,-36,QY-036X-027
-36,-28,-28,-36,QY-036X-028
-36,-29,-29,-36,QY-036X-029
-36,-30,-30,-36,QY-036X-030
-36,-31,-31,-36,QY-036X-031
-36,-32,-32,-36,QY-036X-032
-36,-33,-33,-36,QY-036X-033
-36,-34,-34,-36,QY-036X-034
-36,-35,-35,-36,QY-036X-035
-36,-36,-36,-36,QY-036X-036
-36,-37,-37,-36,QY-036X-037
-36,-38,-38,-36,QY-036X-038
-36,-39,-39,-36,QY-036X-039
-36,-40,-40,-36,QY-036X-040
-36,-41,-41,-36,QY-036X-041
-36,-42,-42,-36,QY-036X-042
-36,-43,-43,-36,QY-036X-043
-36,-44,-44,-36,QY-036X-044
-36,-45,-45,-36,QY-036X-045
-36,-46,-46,-36,QY-036X-046
-36,-47,-47,-36,QY-036X-047
-36,-48,-48,-36,QY-036X-048
-36,-49,-49,-36,QY-036X-049
-36,-50,-50,-36,QY-036X-050
-35,-51,-51,-35,QY-035X-051
-35,-50,-50,-35,QY-035X-050
-35,-49,-49,-35,QY-035X-049
-35,-48,-48,-35,QY-035X-048
-35,-47,-47,-35,QY-035X-047
-35,-46,-46,-35,QY-035X-046
-35,-45,-45,-35,QY-035X-045
-35,-44,-44,-35,QY-035X-044
-35,-43,-43,-35,QY-035X-043
-35,-42,-42,-35,QY-035X-042
-35,-41,-41,-35,QY-035X-041
-35,-40,-40,-35,QY-035X-040
-35,-39,-39,-35,QY-035X-039
-35,-38,-38,-35,QY-035X-038
-35,-37,-37,-35,QY-035X-037
-35,-36,-36,-35,QY-035X-036
-35,-35,-35,-35,QY-035X-035
-35,-34,-34,-35,QY-035X-034
-35,-33,-33,-35,QY-035X-033
-35,-32,-32,-35,QY-035X-032
-35,-31,-31,-35,QY-035X-031
-35,-30,-30,-35,QY-035X-030
-35,-29,-29,-35,QY-035X-029
-35,-28,-28,-35,QY-035X-028
-35,-27,-27,-35,QY-035X-027
-35,-26,-26,-35,QY-035X-026
-35,-25,-25,-35,QY-035X-025
-35,-24,-24,-35,QY-035X-024
-35,-23,-23,-35,QY-035X-023
-35,-22,-22,-35,QY-035X-022
-35,-21,-21,-35,QY-035X-021
-35,-20,-20,-35,QY-035X-020
-35,-19,-19,-35,QY-035X-019
-35,-18,-18,-35,QY-035X-018
-35,-17,-17,-35,QY-035X-017
-35,-16,-16,-35,QY-035X-016
-35,-15,-15,-35,QY-035X-015
-35,-14,-14,-35,QY-035X-014
-35,-13,-13,-35,QY-035X-013
-35,-12,-12,-35,QY-035X-012
-35,-11,-11,-35,QY-035X-011
-35,-10,-10,-35,QY-035X-010
-35,-9,-9,-35,QY-035X-009
-35,-8,-8,-35,QY-035X-008
-35,-7,-7,-35,QY-035X-007
-35,-6,-6,-35,QY-035X-006
-35,-5,-5,-35,QY-035X-005
-35,-4,-4,-35,QY-035X-004
-35,-3,-3,-35,QY-035X-003
-35,-2,-2,-35,QY-035X-002
-35,-1,-1,-35,QY-035X-001
-35,0,0,-35,QY-035X0000
-35,1,1,-35,QY-035X0001
-35,2,2,-35,QY-035X0002
-35,3,3,-35,QY-035X0003
-35,4,4,-35,QY-035X0004
-35,5,5,-35,QY-035X0005
-35,6,6,-35,QY-035X0006
-35,7,7,-35,QY-035X0007
-35,8,8,-35,QY-035X0008
-35,9,9,-35,QY-035X0009
-35,10,10,-35,QY-035X0010
-35,11,11,-35,QY-035X0011
-35,12,12,-35,QY-035X0012
-35,13,13,-35,QY-035X0013
-35,14,14,-35,QY-035X0014
-35,15,15,-35,QY-035X0015
-35,16,16,-35,QY-035X0016
-35,17,17,-35,QY-035X0017
-35,18,18,-35,QY-035X0018
-35,19,19,-35,QY-035X0019
-35,20,20,-35,QY-035X0020
-35,21,21,-35,QY-035X0021
-35,22,22,-35,QY-035X0022
-35,23,23,-35,QY-035X0023
-35,24,24,-35,QY-035X0024
-35,25,25,-35,QY-035X0025
-35,26,26,-35,QY-035X0026
-35,27,27,-35,QY-035X0027
-35,28,28,-35,QY-035X0028
-35,29,29,-35,QY-035X0029
-35,30,30,-35,QY-035X0030
-35,31,31,-35,QY-035X0031
-35,32,32,-35,QY-035X0032
-35,33,33,-35,QY-035X0033
-35,34,34,-35,QY-035X0034
-35,35,35,-35,QY-035X0035
-35,36,36,-35,QY-035X0036
-35,37,37,-35,QY-035X0037
-35,38,38,-35,QY-035X0038
-35,39,39,-35,QY-035X0039
-35,40,40,-35,QY-035X0040
-35,41,41,-35,QY-035X0041
-35,42,42,-35,QY-035X0042
-35,43,43,-35,QY-035X0043
-35,44,44,-35,QY-035X0044
-35,45,45,-35,QY-035X0045
-35,46,46,-35,QY-035X0046
-35,47,47,-35,QY-035X0047
-35,48,48,-35,QY-035X0048
-35,49,49,-35,QY-035X0049
-35,50,50,-35,QY-035X0050
-35,51,51,-35,QY-035X0051
-35,52,52,-35,QY-035X0052
-35,53,53,-35,QY-035X0053
-35,54,54,-35,QY-035X0054
-35,55,55,-35,QY-035X0055
-35,56,56,-35,QY-035X0056
-35,57,57,-35,QY-035X0057
-35,58,58,-35,QY-035X0058
-35,59,59,-35,QY-035X0059
-35,60,60,-35,QY-035X0060
-35,61,61,-35,QY-035X0061
-34,62,62,-34,QY-034X0062
-34,61,61,-34,QY-034X0061
-34,60,60,-34,QY-034X0060
-34,59,59,-34,QY-034X0059
-34,58,58,-34,QY-034X0058
-34,57,57,-34,QY-034X0057
-34,56,56,-34,QY-034X0056
-34,55,55,-34,QY-034X0055
-34,54,54,-34,QY-034X0054
-34,53,53,-34,QY-034X0053
-34,52,52,-34,QY-034X0052
-34,51,51,-34,QY-034X0051
-34,50,50,-34,QY-034X0050
-34,49,49,-34,QY-034X0049
-34,48,48,-34,QY-034X0048
-34,47,47,-34,QY-034X0047
-34,46,46,-34,QY-034X0046
-34,45,45,-34,QY-034X0045
-34,44,44,-34,QY-034X0044
-34,43,43,-34,QY-034X0043
-34,42,42,-34,QY-034X0042
-34,41,41,-34,QY-034X0041
-34,40,40,-34,QY-034X0040
-34,39,39,-34,QY-034X0039
-34,38,38,-34,QY-034X0038
-34,37,37,-34,QY-034X0037
-34,36,36,-34,QY-034X0036
-34,35,35,-34,QY-034X0035
-34,34,34,-34,QY-034X0034
-34,33,33,-34,QY-034X0033
-34,32,32,-34,QY-034X0032
-34,31,31,-34,QY-034X0031
-34,30,30,-34,QY-034X0030
-34,29,29,-34,QY-034X0029
-34,28,28,-34,QY-034X0028
-34,27,27,-34,QY-034X0027
-34,26,26,-34,QY-034X0026
-34,25,25,-34,QY-034X0025
-34,24,24,-34,QY-034X0024
-34,23,23,-34,QY-034X0023
-34,22,22,-34,QY-034X0022
-34,21,21,-34,QY-034X0021
-34,20,20,-34,QY-034X0020
-34,19,19,-34,QY-034X0019
-34,18,18,-34,QY-034X0018
-34,17,17,-34,QY-034X0017
-34,16,16,-34,QY-034X0016
-34,15,15,-34,QY-034X0015
-34,14,14,-34,QY-034X0014
-34,13,13,-34,QY-034X0013
-34,12,12,-34,QY-034X0012
-34,11,11,-34,QY-034X0011
-34,10,10,-34,QY-034X0010
-34,9,9,-34,QY-034X0009
-34,8,8,-34,QY-034X0008
-34,7,7,-34,QY-034X0007
-34,6,6,-34,QY-034X0006
-34,5,5,-34,QY-034X0005
-34,4,4,-34,QY-034X0004
-34,3,3,-34,QY-034X0003
-34,2,2,-34,QY-034X0002
-34,1,1,-34,QY-034X0001
-34,0,0,-34,QY-034X0000
-34,-1,-1,-34,QY-034X-001
-34,-2,-2,-34,QY-034X-002
-34,-3,-3,-34,QY-034X-003
-34,-4,-4,-34,QY-034X-004
-34,-5,-5,-34,QY-034X-005
-34,-6,-6,-34,QY-034X-006
-34,-7,-7,-34,QY-034X-007
-34,-8,-8,-34,QY-034X-008
-34,-9,-9,-34,QY-034X-009
-34,-10,-10,-34,QY-034X-010
-34,-11,-11,-34,QY-034X-011
-34,-12,-12,-34,QY-034X-012
-34,-13,-13,-34,QY-034X-013
-34,-14,-14,-34,QY-034X-014
-34,-15,-15,-34,QY-034X-015
-34,-16,-16,-34,QY-034X-016
-34,-17,-17,-34,QY-034X-017
-34,-18,-18,-34,QY-034X-018
-34,-19,-19,-34,QY-034X-019
-34,-20,-20,-34,QY-034X-020
-34,-21,-21,-34,QY-034X-021
-34,-22,-22,-34,QY-034X-022
-34,-23,-23,-34,QY-034X-023
-34,-24,-24,-34,QY-034X-024
-34,-25,-25,-34,QY-034X-025
-34,-26,-26,-34,QY-034X-026
-34,-27,-27,-34,QY-034X-027
-34,-28,-28,-34,QY-034X-028
-34,-29,-29,-34,QY-034X-029
-34,-30,-30,-34,QY-034X-030
-34,-31,-31,-34,QY-034X-031
-34,-32,-32,-34,QY-034X-032
-34,-33,-33,-34,QY-034X-033
-34,-34,-34,-34,QY-034X-034
-34,-35,-35,-34,QY-034X-035
-34,-36,-36,-34,QY-034X-036
-34,-37,-37,-34,QY-034X-037
-34,-38,-38,-34,QY-034X-038
-34,-39,-39,-34,QY-034X-039
-34,-40,-40,-34,QY-034X-040
-34,-41,-41,-34,QY-034X-041
-34,-42,-42,-34,QY-034X-042
-34,-43,-43,-34,QY-034X-043
-34,-44,-44,-34,QY-034X-044
-34,-45,-45,-34,QY-034X-045
-34,-46,-46,-34,QY-034X-046
-34,-47,-47,-34,QY-034X-047
-34,-48,-48,-34,QY-034X-048
-34,-49,-49,-34,QY-034X-049
-34,-50,-50,-34,QY-034X-050
-34,-51,-51,-34,QY-034X-051
-34,-52,-52,-34,QY-034X-052
-33,-52,-52,-33,QY-033X-052
-33,-51,-51,-33,QY-033X-051
-33,-50,-50,-33,QY-033X-050
-33,-49,-49,-33,QY-033X-049
-33,-48,-48,-33,QY-033X-048
-33,-47,-47,-33,QY-033X-047
-33,-46,-46,-33,QY-033X-046
-33,-45,-45,-33,QY-033X-045
-33,-44,-44,-33,QY-033X-044
-33,-43,-43,-33,QY-033X-043
-33,-42,-42,-33,QY-033X-042
-33,-41,-41,-33,QY-033X-041
-33,-40,-40,-33,QY-033X-040
-33,-39,-39,-33,QY-033X-039
-33,-38,-38,-33,QY-033X-038
-33,-37,-37,-33,QY-033X-037
-33,-36,-36,-33,QY-033X-036
-33,-35,-35,-33,QY-033X-035
-33,-34,-34,-33,QY-033X-034
-33,-33,-33,-33,QY-033X-033
-33,-32,-32,-33,QY-033X-032
-33,-31,-31,-33,QY-033X-031
-33,-30,-30,-33,QY-033X-030
-33,-29,-29,-33,QY-033X-029
-33,-28,-28,-33,QY-033X-028
-33,-27,-27,-33,QY-033X-027
-33,-26,-26,-33,QY-033X-026
-33,-25,-25,-33,QY-033X-025
-33,-24,-24,-33,QY-033X-024
-33,-23,-23,-33,QY-033X-023
-33,-22,-22,-33,QY-033X-022
-33,-21,-21,-33,QY-033X-021
-33,-20,-20,-33,QY-033X-020
-33,-19,-19,-33,QY-033X-019
-33,-18,-18,-33,QY-033X-018
-33,-17,-17,-33,QY-033X-017
-33,-16,-16,-33,QY-033X-016
-33,-15,-15,-33,QY-033X-015
-33,-14,-14,-33,QY-033X-014
-33,-13,-13,-33,QY-033X-013
-33,-12,-12,-33,QY-033X-012
-33,-11,-11,-33,QY-033X-011
-33,-10,-10,-33,QY-033X-010
-33,-9,-9,-33,QY-033X-009
-33,-8,-8,-33,QY-033X-008
-33,-7,-7,-33,QY-033X-007
-33,-6,-6,-33,QY-033X-006
-33,-5,-5,-33,QY-033X-005
-33,-4,-4,-33,QY-033X-004
-33,-3,-3,-33,QY-033X-003
-33,-2,-2,-33,QY-033X-002
-33,-1,-1,-33,QY-033X-001
-33,0,0,-33,QY-033X0000
-33,1,1,-33,QY-033X0001
-33,2,2,-33,QY-033X0002
-33,3,3,-33,QY-033X0003
-33,4,4,-33,QY-033X0004
-33,5,5,-33,QY-033X0005
-33,6,6,-33,QY-033X0006
-33,7,7,-33,QY-033X0007
-33,8,8,-33,QY-033X0008
-33,9,9,-33,QY-033X0009
-33,10,10,-33,QY-033X0010
-33,11,11,-33,QY-033X0011
-33,12,12,-33,QY-033X0012
-33,13,13,-33,QY-033X0013
-33,14,14,-33,QY-033X0014
-33,15,15,-33,QY-033X0015
-33,16,16,-33,QY-033X0016
-33,17,17,-33,QY-033X0017
-33,18,18,-33,QY-033X0018
-33,19,19,-33,QY-033X0019
-33,20,20,-33,QY-033X0020
-33,21,21,-33,QY-033X0021
-33,22,22,-33,QY-033X0022
-33,23,23,-33,QY-033X0023
-33,24,24,-33,QY-033X0024
-33,25,25,-33,QY-033X0025
-33,26,26,-33,QY-033X0026
-33,27,27,-33,QY-033X0027
-33,28,28,-33,QY-033X0028
-33,29,29,-33,QY-033X0029
-33,30,30,-33,QY-033X0030
-33,31,31,-33,QY-033X0031
-33,32,32,-33,QY-033X0032
-33,33,33,-33,QY-033X0033
-33,34,34,-33,QY-033X0034
-33,35,35,-33,QY-033X0035
-33,36,36,-33,QY-033X0036
-33,37,37,-33,QY-033X0037
-33,38,38,-33,QY-033X0038
-33,39,39,-33,QY-033X0039
-33,40,40,-33,QY-033X0040
-33,41,41,-33,QY-033X0041
-33,42,42,-33,QY-033X0042
-33,43,43,-33,QY-033X0043
-33,44,44,-33,QY-033X0044
-33,45,45,-33,QY-033X0045
-33,46,46,-33,QY-033X0046
-33,47,47,-33,QY-033X0047
-33,48,48,-33,QY-033X0048
-33,49,49,-33,QY-033X0049
-33,50,50,-33,QY-033X0050
-33,51,51,-33,QY-033X0051
-33,52,52,-33,QY-033X0052
-33,53,53,-33,QY-033X0053
-33,54,54,-33,QY-033X0054
-33,55,55,-33,QY-033X0055
-33,56,56,-33,QY-033X0056
-33,57,57,-33,QY-033X0057
-33,58,58,-33,QY-033X0058
-33,59,59,-33,QY-033X0059
-33,60,60,-33,QY-033X0060
-33,61,61,-33,QY-033X0061
-33,62,62,-33,QY-033X0062
-32,63,63,-32,QY-032X0063
-32,62,62,-32,QY-032X0062
-32,61,61,-32,QY-032X0061
-32,60,60,-32,QY-032X0060
-32,59,59,-32,QY-032X0059
-32,58,58,-32,QY-032X0058
-32,57,57,-32,QY-032X0057
-32,56,56,-32,QY-032X0056
-32,55,55,-32,QY-032X0055
-32,54,54,-32,QY-032X0054
-32,53,53,-32,QY-032X0053
-32,52,52,-32,QY-032X0052
-32,51,51,-32,QY-032X0051
-32,50,50,-32,QY-032X0050
-32,49,49,-32,QY-032X0049
-32,48,48,-32,QY-032X0048
-32,47,47,-32,QY-032X0047
-32,46,46,-32,QY-032X0046
-32,45,45,-32,QY-032X0045
